FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1085523	CXCR3-	CXCR3-	ANA76	546000
1085530	CCR6-	CCR6-	ANA36	546001
1085532		Lin1-		546002
1085543	CD16+	CD16+ neutrophil	ANA811	546006
1085573	CD3+	CD3+	ANA809	546017
1085579	CD3+	CD3+	ANA809	546019
1085587	CD3+	CD3+	ANA809	546021
1085601	CD4+	CD4+	ANA41	546024
1085606	CD3+	CD3+	ANA809	546025
1085607	CD4+	CD4+	ANA41	546025
1085608	CXCR5+	CXCR5+	ANA78	546025
1085610	CXCR3+	CXCR3+	ANA76	546025
1085631	CCR6-	CCR6-	ANA36	546028
1085635	CD45RA-	CD45RA-	ANA816	546029
1085640	HLADR+	HLA-DR+	ANA812	546030
1085648	CD11c+	CD11c+	ANA814	546032
1085687	CD4+	CD4+	ANA41	546047
1085692	CCR7-	CCR7-	ANA37	546048
1085704	CXCR5+	CXCR5+	ANA78	546051
1085705	CD45RA-	CD45RA-	ANA816	546051
1085712	CCR6-	CCR6-	ANA36	546052
1085716	CD45RA-	CD45RA-	ANA816	546053
1085742	CD45RA-	CD45RA-	ANA816	546057
1085745	CD278+	ICOS+	ANA898	546057
1085749	HLADR+	HLA-DR+	ANA812	546059
1085753	HLADR+	HLA-DR+	ANA812	546060
1085757	CD16+	CD16+ neutrophil	ANA811	546062
1085771	CD3+	CD3+	ANA809	546069
1085774	CD45RA-	CD45RA-	ANA816	546069
1085777	CCR7+	CCR7+	ANA37	546070
1085789	CD3+	CD3+	ANA809	546074
1085809	CD3+	CD3+	ANA809	546079
1085821	CD4+	CD4+	ANA41	546081
1085822	CXCR5+	CXCR5+	ANA78	546081
1085832	CCR6+	CCR6+	ANA36	546082
1085839	CD278+	ICOS+	ANA898	546083
1085849	CD45RA-	CD45RA-	ANA816	546085
1085858	CD11c-	CD11c-	ANA814	546087
1085870	HLADR+	HLA-DR+	ANA812	546093
1085872	CD14+	CD14+	ANA804	546094
1085884	CCR7+	CCR7+	ANA37	546098
1085889	CD45RA+	CD45RA+	ANA816	546099
1085890	CD3+	CD3+	ANA809	546100
1085901	CD4+	CD4+	ANA41	546103
1085905	CD4+	CD4+	ANA41	546104
1085916	CD3+	CD3+	ANA809	546107
1085922	CD4+	CD4+	ANA41	546108
1085925	CXCR3+	CXCR3+	ANA76	546108
1085927	CD3+	CD3+	ANA809	546109
1085937	CD45RA-	CD45RA-	ANA816	546110
1085947	CD3+	CD3+	ANA809	546112
1085948	CD4+	CD4+	ANA41	546112
1085950	CD45RA-	CD45RA-	ANA816	546112
1085958	CCR6-	CCR6-	ANA36	546113
1085975	HLADR+	HLADR+	ANA812	546120
1085984	CD8+	CD8+	ANA810	546124
1085986	CD8+	CD8+	ANA810	546125
1085999	CCR7-	CCR7-	ANA37	546128
1086009	CCR7+	CCR7+	ANA37	546131
1086013	CCR7-	CCR7-	ANA37	546132
1086017	CCR7-	CCR7-	ANA37	546133
1086023	CD3+	CD3+	ANA809	546135
1086028	CD3+	CD3+	ANA809	546136
1086035	CD4+	CD4+	ANA41	546137
1086037	CD45RA-	CD45RA-	ANA816	546137
1086051	CXCR3-	CXCR3-	ANA76	546139
1086063	CD45RA-	CD45RA-	ANA816	546141
1086069		Lin1-		546143
1086070	HLADR+	HLA-DR+	ANA812	546143
1086074	HLADR+	HLA-DR+	ANA812	546144
1086078	CD16+	CD16+ neutrophil	ANA811	546146
1086082	HLADR+	HLADR+	ANA812	546148
1086085	CCRL1hi	CX3CR1hi	ANA59	546149
1086088	CCRL1lo	CX3CR1lo	ANA59	546150
1086092	CD3+	CD3+	ANA809	546153
1086093	CD8+	CD8+	ANA810	546153
1086102	CCR7-	CCR7-	ANA37	546155
1086106	CCR7-	CCR7-	ANA37	546156
1086110	CD3+	CD3+	ANA809	546158
1086121	CD45RA+	CD45RA+	ANA816	546160
1086123	CD4+	CD4+	ANA41	546161
1086142	CD4+	CD4+	ANA41	546165
1086145	CXCR3+	CXCR3+	ANA76	546165
1086154	CD3+	CD3+	ANA809	546167
1086162	CD4+	CD4+	ANA41	546168
1086170	CD45RA-	CD45RA-	ANA816	546169
1086174		Lin1-		546170
1086178	BDCA2, CD303+	BDCA2+	ANA870	546171
1086187	SLAN+	SLAN+	ANA906	546175
1086194	HLADR+	HLA-DR+	ANA812	546178
1086199	CD3+	CD3+	ANA809	546181
1086200	CD8+	CD8+	ANA810	546181
1086204	CD8+	CD8+	ANA810	546182
1086206	CD45RA+	CD45RA+	ANA816	546182
1086207	CD3+	CD3+	ANA809	546183
1086209	CCR7-	CCR7-	ANA37	546183
1086216	CD4+	CD4+	ANA41	546185
1086217	CD3+	CD3+	ANA809	546186
1086229	CD3+	CD3+	ANA809	546189
1086256	CD4+	CD4+	ANA41	546194
1086257	CXCR5+	CXCR5+	ANA78	546194
1086260	CCR6+	CCR6+	ANA36	546194
1086276	CXCR5+	CXCR5+	ANA78	546197
1086280	CD278+	ICOS+	ANA898	546197
1086281		Lin1-		546198
1086284	HLADR+	HLA-DR+	ANA812	546199
1086295	CD14+	CD14+	ANA804	546204
1086296	HLADR+	HLADR+	ANA812	546204
1086302	CCRL1lo	CX3CR1lo	ANA59	546206
1086303	CD3+	CD3+	ANA809	546207
1086310	CD3+	CD3+	ANA809	546210
1086312	CCR7+	CCR7+	ANA37	546210
1086322	CD3+	CD3+	ANA809	546213
1086324	CD3+	CD3+	ANA809	546214
1086326	CCR7+	CCR7+	ANA37	546214
1086330	CCR7+	CCR7+	ANA37	546215
1086337	CD4+	CD4+	ANA41	546217
1086346	CXCR5+	CXCR5+	ANA78	546219
1086353	CXCR3+	CXCR3+	ANA76	546220
1086390		Lin1-		546227
1086395	HLADR+	HLA-DR+	ANA812	546228
1086400	CD14+	CD14+	ANA804	546231
1086408	HLADR+	HLA-DR+	ANA812	546234
1086418	CD8+	CD8+	ANA810	546238
1086424	CD45RA+	CD45RA+	ANA816	546239
1086435	CD3+	CD3+	ANA809	546243
1086440	CD4+	CD4+	ANA41	546244
1086452	CD4+	CD4+	ANA41	546247
1086456	CD3+	CD3+	ANA809	546248
1086501		Lin1-		546256
1086512	HLADR+	HLA-DR+	ANA812	546261
1086529	CD8+	CD8+	ANA810	546267
1086533	CD8+	CD8+	ANA810	546268
1086544	CCR7+	CCR7+	ANA37	546271
1086547	CD4+	CD4+	ANA41	546272
1086551	CD4+	CD4+	ANA41	546273
1086553	CD45RA-	CD45RA-	ANA816	546273
1086558	CD3+	CD3+	ANA809	546275
1086561	CD45RA-	CD45RA-	ANA816	546275
1086578	CXCR5+	CXCR5+	ANA78	546278
1086579	CD45RA-	CD45RA-	ANA816	546278
1086581	CCR6+	CCR6+	ANA36	546278
1086592	CD45RA-	CD45RA-	ANA816	546280
1086614	CD14+	CD14+	ANA804	546287
1086616	CD14+	CD14+	ANA804	546288
1086629	CCR7+	CCR7+	ANA37	546293
1086645	CD3+	CD3+	ANA809	546298
1086657	CD3+	CD3+	ANA809	546301
1086663	CXCR5+	CXCR5+	ANA78	546302
1086674	CXCR3+	CXCR3+	ANA76	546304
1086675	CCR6-	CCR6-	ANA36	546304
1086681	CCR6-	CCR6-	ANA36	546305
1086683	CD3+	CD3+	ANA809	546306
1086684	CD4+	CD4+	ANA41	546306
1086693	CXCR3-	CXCR3-	ANA76	546307
1086697	CD4+	CD4+	ANA41	546308
1086703	CD4+	CD4+	ANA41	546309
1086704	CXCR5+	CXCR5+	ANA78	546309
1086716	HLADR+	HLA-DR+	ANA812	546312
1086721	CD14+	CD14+	ANA804	546315
1086727	CCRL1hi	CX3CR1hi	ANA59	546317
1086735	CD8+	CD8+	ANA810	546321
1086759	CD45RA+	CD45RA+	ANA816	546327
1086761	CD4+	CD4+	ANA41	546328
1086766	CCR7-	CCR7-	ANA37	546329
1086768	CD3+	CD3+	ANA809	546330
1086769	CD4+	CD4+	ANA41	546330
1086790	CD3+	CD3+	ANA809	546334
1086792	CXCR5+	CXCR5+	ANA78	546334
1086794	CXCR3-	CXCR3-	ANA76	546334
1086799	CD45RA-	CD45RA-	ANA816	546335
1086805	CXCR5+	CXCR5+	ANA78	546336
1086811	CXCR5+	CXCR5+	ANA78	546337
1086812	CD45RA-	CD45RA-	ANA816	546337
1086829	SLAN+	SLAN+	ANA906	546343
1086845	CD3+	CD3+	ANA809	546350
1086857	CD3+	CD3+	ANA809	546353
1086869	CCR7-	CCR7-	ANA37	546356
1086870	CD45RA+	CD45RA+	ANA816	546356
1086876	CD4+	CD4+	ANA41	546358
1086895	CCR6-	CCR6-	ANA36	546361
1086920	CXCR3-	CXCR3-	ANA76	546365
1086945	CD3+	CD3+	ANA809	546375
1086959	CD45RA+	CD45RA+	ANA816	546379
1086960	CD3+	CD3+	ANA809	546380
1086965	CD4+	CD4+	ANA41	546381
1086967	CD4+	CD4+	ANA41	546382
1086969	CD45RA-	CD45RA-	ANA816	546382
1086970	CD3+	CD3+	ANA809	546383
1086987	CD4+	CD4+	ANA41	546387
1086988	CXCR5+	CXCR5+	ANA78	546387
1086992	CD4+	CD4+	ANA41	546388
1087016	CD278+	ICOS+	ANA898	546391
1087020	CD45RA-	CD45RA-	ANA816	546392
1087022	CCR6-	CCR6-	ANA36	546392
1087044	CD14+	CD14+	ANA804	546400
1087046	CD14+	CD14+	ANA804	546401
1087049	CD14+	CD14+	ANA804	546402
1087051	CCRL1lo	CX3CR1lo	ANA59	546402
1087053	CD3+	CD3+	ANA809	546404
1087064	CD8+	CD8+	ANA810	546407
1087067	CD3+	CD3+	ANA809	546408
1087088	CD45RA-	CD45RA-	ANA816	546413
1087090	CD4+	CD4+	ANA41	546414
1087091	CXCR5+	CXCR5+	ANA78	546414
1087095	CXCR5+	CXCR5+	ANA78	546415
1087096	CD45RA-	CD45RA-	ANA816	546415
1087097	CD278+	ICOS+	ANA898	546415
1087104	CD3+	CD3+	ANA809	546417
1087115	CXCR3-	CXCR3-	ANA76	546418
1087122	CCR6+	CCR6+	ANA36	546419
1087134	CXCR3-	CXCR3-	ANA76	546421
1087142	CD11c-	CD11c-	ANA814	546423
1087148	CD16+	CD16+ neutrophil	ANA811	546426
1087166	CD3+	CD3+	ANA809	546434
1087171	CD8+	CD8+	ANA810	546435
1087179	CD4+	CD4+	ANA41	546437
1087185	CD4+	CD4+	ANA41	546439
1087188	CD3+	CD3+	ANA809	546440
1087189	CD4+	CD4+	ANA41	546440
1087200	CD3+	CD3+	ANA809	546443
1087205	CD3+	CD3+	ANA809	546444
1087206	CD4+	CD4+	ANA41	546444
1087215	CXCR3+	CXCR3+	ANA76	546445
1087221	CD45RA-	CD45RA-	ANA816	546446
1087224	CD3+	CD3+	ANA809	546447
1087225	CD4+	CD4+	ANA41	546447
1087242	CCR6-	CCR6-	ANA36	546449
1087257	SLAN+	SLAN+	ANA906	546455
1087261	HLADR+	HLA-DR+	ANA812	546457
1087271	CCR7+	CCR7+	ANA37	546461
1087286	CD4+	CD4+	ANA41	546465
1087292	CD4+	CD4+	ANA41	546467
1087295	CD3+	CD3+	ANA809	546468
1087299	CD3+	CD3+	ANA809	546469
1087303	CD3+	CD3+	ANA809	546470
1087308	CD4+	CD4+	ANA41	546471
1087311	CD278+	ICOS+	ANA898	546471
1087312	CD3+	CD3+	ANA809	546472
1087313	CD4+	CD4+	ANA41	546472
1087323	CCR6-	CCR6-	ANA36	546473
1087326	CD4+	CD4+	ANA41	546474
1087335	CXCR3-	CXCR3-	ANA76	546475
1087351		Lin1-		546478
1087366	HLADR+	HLADR+	ANA812	546484
1087399	CD4+	CD4+	ANA41	546495
1087400	CCR7+	CCR7+	ANA37	546495
1087402	CD3+	CD3+	ANA809	546496
1087404	CCR7-	CCR7-	ANA37	546496
1087406	CD3+	CD3+	ANA809	546497
1087417	CD45RA-	CD45RA-	ANA816	546499
1087423	CXCR3+	CXCR3+	ANA76	546500
1087457	CD278+	ICOS+	ANA898	546505
1087471	SLAN+	SLAN+	ANA906	546511
1087483	CD3+	CD3+	ANA809	546517
1087498	CD45RA-	CD45RA-	ANA816	546520
1087501	CD3+	CD3+	ANA809	546522
1087522	CD4+	CD4+	ANA41	546527
1087523	CXCR5+	CXCR5+	ANA78	546527
1087529	CD45RA-	CD45RA-	ANA816	546528
1087538	CD278+	ICOS+	ANA898	546529
1087539	CD3+	CD3+	ANA809	546530
1087549	CXCR3-	CXCR3-	ANA76	546531
1087556	CXCR3-	CXCR3-	ANA76	546532
1087561	CD45RA-	CD45RA-	ANA816	546533
1087566	HLADR+	HLA-DR+	ANA812	546534
1087572	HLADR+	HLA-DR+	ANA812	546536
1087577	CD14+	CD14+	ANA804	546539
1087590	CD3+	CD3+	ANA809	546545
1087593	CD45RA-	CD45RA-	ANA816	546545
1087598	CD3+	CD3+	ANA809	546547
1087604	CCR7-	CCR7-	ANA37	546548
1087608	CD3+	CD3+	ANA809	546550
1087613	CD4+	CD4+	ANA41	546551
1087621	CD4+	CD4+	ANA41	546553
1087629	CD4+	CD4+	ANA41	546555
1087635	CXCR5+	CXCR5+	ANA78	546556
1087637	CXCR3+	CXCR3+	ANA76	546556
1087638	CCR6-	CCR6-	ANA36	546556
1087639	CD3+	CD3+	ANA809	546557
1087640	CD4+	CD4+	ANA41	546557
1087645	CD278+	ICOS+	ANA898	546557
1087665	CD3+	CD3+	ANA809	546561
1087690	CCRL1hi	CX3CR1hi	ANA59	546569
1087699	CCR7+	CCR7+	ANA37	546573
1087702	CD8+	CD8+	ANA810	546574
1087726	CD45RA+	CD45RA+	ANA816	546580
1087731	CD3+	CD3+	ANA809	546582
1087733	CXCR5+	CXCR5+	ANA78	546582
1087740	CD3+	CD3+	ANA809	546584
1087748	CXCR5+	CXCR5+	ANA78	546585
1087770	CXCR3-	CXCR3-	ANA76	546588
1087784	CD11c-	CD11c-	ANA814	546591
1087785		Lin1-		546592
1087792	SLAN+	SLAN+	ANA906	546595
1087814	CCR7-	CCR7-	ANA37	546603
1087825	CD45RA-	CD45RA-	ANA816	546606
1087837	CD45RA-	CD45RA-	ANA816	546609
1087839	CD4+	CD4+	ANA41	546610
1087847	CD3+	CD3+	ANA809	546612
1087863	CD45RA-	CD45RA-	ANA816	546614
1087895	CD11c+	CD11c+	ANA814	546620
1087898	CD14+	CD14+	ANA804	546623
1087904	CCRL1hi	CX3CR1hi	ANA59	546625
1087923	CD3+	CD3+	ANA809	546632
1087928	CD4+	CD4+	ANA41	546633
1087932	CD45RA-	CD45RA-	ANA816	546634
1087939	CCR7-	CCR7-	ANA37	546636
1087941	CD3+	CD3+	ANA809	546637
1087947	CXCR5+	CXCR5+	ANA78	546638
1087953	CD278+	ICOS+	ANA898	546639
1087983	CD45RA-	CD45RA-	ANA816	546644
1087989	CD45RA-	CD45RA-	ANA816	546645
1087995		Lin1-		546647
1088010	HLADR+	HLA-DR+	ANA812	546653
1088014	CCRL1lo	CX3CR1lo	ANA59	546654
1088023	CD8+	CD8+	ANA810	546658
1088025	CD45RA+	CD45RA+	ANA816	546658
1088041	CD4+	CD4+	ANA41	546663
1088048	CD3+	CD3+	ANA809	546665
1088058	CXCR5+	CXCR5+	ANA78	546667
1088067	CD3+	CD3+	ANA809	546669
1088071	CXCR3+	CXCR3+	ANA76	546669
1088074	CD3+	CD3+	ANA809	546670
1088091	CXCR3-	CXCR3-	ANA76	546672
1088098	CCR6-	CCR6-	ANA36	546673
1088111	CD16+	CD16+ neutrophil	ANA811	546678
1088114	CD14+	CD14+	ANA804	546680
1088117	HLADR+	HLA-DR+	ANA812	546681
1088129	CD3+	CD3+	ANA809	546686
1088142	CD4+	CD4+	ANA41	546689
1088157	CCR7-	CCR7-	ANA37	546693
1088163	CD3+	CD3+	ANA809	546695
1088164	CD4+	CD4+	ANA41	546695
1088196	CXCR5+	CXCR5+	ANA78	546700
1088205	CCR6-	CCR6-	ANA36	546701
1088213		Lin1-		546704
1088214	HLADR+	HLA-DR+	ANA812	546704
1088236	CD3+	CD3+	ANA809	546714
1088237	CD8+	CD8+	ANA810	546714
1088240	CD3+	CD3+	ANA809	546715
1088258	CD3+	CD3+	ANA809	546720
1088261	CD45RA+	CD45RA+	ANA816	546720
1088276	CD4+	CD4+	ANA41	546724
1088293	CCR6+	CCR6+	ANA36	546726
1088299	CCR6+	CCR6+	ANA36	546727
1088303	CXCR5+	CXCR5+	ANA78	546728
1088316		Lin1-		546731
1088317	HLADR+	HLA-DR+	ANA812	546731
1088324	granulocyte	granulocyte		546733
1088330	CD14+	CD14+	ANA804	546737
1088346	CD45RA+	CD45RA+	ANA816	546742
1088354	CD45RA-	CD45RA-	ANA816	546744
1088359	CCR7+	CCR7+	ANA37	546746
1088370	CD4+	CD4+	ANA41	546749
1088375	CXCR5+	CXCR5+	ANA78	546750
1088386	CXCR3+	CXCR3+	ANA76	546752
1088389	CD4+	CD4+	ANA41	546753
1088401	CD3+	CD3+	ANA809	546755
1088419	CCR6-	CCR6-	ANA36	546757
1088420	CD278+	ICOS+	ANA898	546757
1088421		Lin1-		546758
1088432	CD16+	CD16+ neutrophil	ANA811	546762
1088435	CD14+	CD14+	ANA804	546764
1088439	CCRL1hi	CX3CR1hi	ANA59	546765
1088449	CD45RA-	CD45RA-	ANA816	546769
1088451	CD8+	CD8+	ANA810	546770
1088462	CD3+	CD3+	ANA809	546773
1088491	CXCR5+	CXCR5+	ANA78	546780
1088492	CD45RA-	CD45RA-	ANA816	546780
1088496	CD4+	CD4+	ANA41	546781
1088530		Lin1-		546787
1088533	CD11c-	CD11c-	ANA814	546787
1088535	HLADR+	HLA-DR+	ANA812	546788
1088537	CD11c+	CD11c+	ANA814	546788
1088538	granulocyte	granulocyte		546789
1088560	CD45RA+	CD45RA+	ANA816	546798
1088562	CD8+	CD8+	ANA810	546799
1088582	CD45RA+	CD45RA+	ANA816	546804
1088599	CD45RA-	CD45RA-	ANA816	546808
1088606	CXCR3+	CXCR3+	ANA76	546809
1088609	CD3+	CD3+	ANA809	546810
1088634	CD278+	ICOS+	ANA898	546813
1088636	HLADR+	HLA-DR+	ANA812	546814
1088642	HLADR+	HLA-DR+	ANA812	546816
1088647	CD14+	CD14+	ANA804	546819
1088648	SLAN+	SLAN+	ANA906	546819
1088650	HLADR+	HLADR+	ANA812	546820
1088657	CD3+	CD3+	ANA809	546823
1088662	CCR7+	CCR7+	ANA37	546825
1088674	CCR7-	CCR7-	ANA37	546828
1088681	CD45RA-	CD45RA-	ANA816	546830
1088686	CD3+	CD3+	ANA809	546832
1088690	CD3+	CD3+	ANA809	546833
1088700	CXCR5+	CXCR5+	ANA78	546835
1088711	CXCR5+	CXCR5+	ANA78	546837
1088716	CD3+	CD3+	ANA809	546838
1088724	CXCR5+	CXCR5+	ANA78	546839
1088740	CCR6-	CCR6-	ANA36	546841
1088759	HLADR+	HLA-DR+	ANA812	546849
1088773	CCR7+	CCR7+	ANA37	546854
1088775	CD3+	CD3+	ANA809	546855
1088784	CD4+	CD4+	ANA41	546857
1088796	CD45RA+	CD45RA+	ANA816	546860
1088798	CD4+	CD4+	ANA41	546861
1088800	CD45RA-	CD45RA-	ANA816	546861
1088811	CD4+	CD4+	ANA41	546864
1088812	CXCR5+	CXCR5+	ANA78	546864
1088813	CD45RA-	CD45RA-	ANA816	546864
1088818	CXCR5+	CXCR5+	ANA78	546865
1088819	CD45RA-	CD45RA-	ANA816	546865
1088829	CD3+	CD3+	ANA809	546867
1088836	CD3+	CD3+	ANA809	546868
1088843	CD4+	CD4+	ANA41	546869
1088848	CD278+	ICOS+	ANA898	546869
1088857	BDCA2, CD303-	BDCA2-	ANA870	546872
1088858	CD11c+	CD11c+	ANA814	546872
1088873	CD8+	CD8+	ANA810	546880
1088885	CD45RA+	CD45RA+	ANA816	546883
1088893	CD4+	CD4+	ANA41	546886
1088895	CD45RA-	CD45RA-	ANA816	546886
1088898	CCR7+	CCR7+	ANA37	546887
1088900	CD3+	CD3+	ANA809	546888
1088905	CD4+	CD4+	ANA41	546889
1088911	CD45RA-	CD45RA-	ANA816	546890
1088912	CD3+	CD3+	ANA809	546891
1088917	CD3+	CD3+	ANA809	546892
1088928	CCR6-	CCR6-	ANA36	546893
1088936	CD3+	CD3+	ANA809	546895
1088949	CD3+	CD3+	ANA809	546897
1088950	CD4+	CD4+	ANA41	546897
1088965	CD11c+	CD11c+	ANA814	546900
1088969	SLAN+	SLAN+	ANA906	546903
1088980	CD8+	CD8+	ANA810	546908
1088981	CD3+	CD3+	ANA809	546909
1088991	CCR7-	CCR7-	ANA37	546911
1088996	CD45RA-	CD45RA-	ANA816	546912
1089004	CD4+	CD4+	ANA41	546915
1089011	CD3+	CD3+	ANA809	546917
1089035	CCR6-	CCR6-	ANA36	546921
1089043	CD3+	CD3+	ANA809	546923
1089048	CCR6+	CCR6+	ANA36	546923
1089069		Lin1-		546928
1089071	BDCA2, CD303-	BDCA2-	ANA870	546928
1089080	HLADR+	HLA-DR+	ANA812	546933
1089087	CD8+	CD8+	ANA810	546936
1089124	CXCR5+	CXCR5+	ANA78	546946
1089129	CD45RA-	CD45RA-	ANA816	546947
1089130	CD278+	ICOS+	ANA898	546947
1089135	CXCR3+	CXCR3+	ANA76	546948
1089141	CXCR3+	CXCR3+	ANA76	546949
1089142	CCR6-	CCR6-	ANA36	546949
1089153	CD45RA-	CD45RA-	ANA816	546951
1089170		Lin1-		546954
1089186	CD14+	CD14+	ANA804	546961
1089189	CD14+	CD14+	ANA804	546962
1089194	CD8+	CD8+	ANA810	546964
1089198	CD45RA-	CD45RA-	ANA816	546965
1089202	CD45RA+	CD45RA+	ANA816	546966
1089214	CD4+	CD4+	ANA41	546970
1089219	CCR7+	CCR7+	ANA37	546971
1089236	CD45RA-	CD45RA-	ANA816	546975
1089239	CD4+	CD4+	ANA41	546976
1089241	CD45RA-	CD45RA-	ANA816	546976
1089248	CXCR3+	CXCR3+	ANA76	546977
1089255	CXCR3-	CXCR3-	ANA76	546978
1089261	CXCR3-	CXCR3-	ANA76	546979
1089271	CD4+	CD4+	ANA41	546981
1089276	CD278+	ICOS+	ANA898	546981
1089279		Lin1-		546983
1089301	CD8+	CD8+	ANA810	546992
1089320	CD3+	CD3+	ANA809	546998
1089325	CD4+	CD4+	ANA41	546999
1089343	CD45RA-	CD45RA-	ANA816	547003
1089345	CD3+	CD3+	ANA809	547004
1089371	CD3+	CD3+	ANA809	547008
1089378	CD4+	CD4+	ANA41	547009
1089386		Lin1-		547011
1089400	CD14+	CD14+	ANA804	547017
1089419	CCR7-	CCR7-	ANA37	547023
1089420	CD45RA+	CD45RA+	ANA816	547023
1089439	CD3+	CD3+	ANA809	547029
1089440	CD4+	CD4+	ANA41	547029
1089448	CD4+	CD4+	ANA41	547031
1089449	CXCR5+	CXCR5+	ANA78	547031
1089473	CXCR5+	CXCR5+	ANA78	547035
1089481	CD45RA-	CD45RA-	ANA816	547036
1089489	CCR6-	CCR6-	ANA36	547037
1089496	CD11c-	CD11c-	ANA814	547039
1089517	CD8+	CD8+	ANA810	547049
1089524	CD3+	CD3+	ANA809	547051
1089541	CD45RA+	CD45RA+	ANA816	547055
1089542	CD3+	CD3+	ANA809	547056
1089550	CD3+	CD3+	ANA809	547058
1089560	CD4+	CD4+	ANA41	547060
1089566	CD4+	CD4+	ANA41	547061
1089588	CD45RA-	CD45RA-	ANA816	547064
1089594	CD45RA-	CD45RA-	ANA816	547065
1089596	CCR6-	CCR6-	ANA36	547065
1089617	CD14+	CD14+	ANA804	547074
1089619	CCRL1lo	CX3CR1lo	ANA59	547074
1089623	CD3+	CD3+	ANA809	547077
1089633	CCR7-	CCR7-	ANA37	547079
1089657	CD3+	CD3+	ANA809	547086
1089669	CD45RA-	CD45RA-	ANA816	547088
1089673	CD4+	CD4+	ANA41	547089
1089685	CD3+	CD3+	ANA809	547091
1089692	CD3+	CD3+	ANA809	547092
1089698	CD3+	CD3+	ANA809	547093
1089702	CXCR3-	CXCR3-	ANA76	547093
1089710	CD11c-	CD11c-	ANA814	547095
1089716	CD16+	CD16+ neutrophil	ANA811	547098
1089723	CCRL1hi	CX3CR1hi	ANA59	547101
1089734	CD3+	CD3+	ANA809	547106
1089751	CD45RA-	CD45RA-	ANA816	547110
1089759	CD45RA+	CD45RA+	ANA816	547112
1089761	CD4+	CD4+	ANA41	547113
1089766	CXCR5+	CXCR5+	ANA78	547114
1089773	CD3+	CD3+	ANA809	547116
1089784	CCR6-	CCR6-	ANA36	547117
1089802	CD45RA-	CD45RA-	ANA816	547120
1089804	CCR6-	CCR6-	ANA36	547120
1089805	CD3+	CD3+	ANA809	547121
1089810	CCR6-	CCR6-	ANA36	547121
1089826	CD14+	CD14+	ANA804	547128
1089836	CD8+	CD8+	ANA810	547132
1089842	CD8+	CD8+	ANA810	547134
1089849	CD3+	CD3+	ANA809	547136
1089873	CXCR5+	CXCR5+	ANA78	547142
1089876	CD4+	CD4+	ANA41	547143
1089879	CD278+	ICOS+	ANA898	547143
1089884	CXCR3+	CXCR3+	ANA76	547144
1089885	CCR6-	CCR6-	ANA36	547144
1089892	CD278+	ICOS+	ANA898	547145
1089896	CD45RA-	CD45RA-	ANA816	547146
1089907	CD4+	CD4+	ANA41	547148
1089919		Lin1-		547150
1089924	CD11c-	CD11c-	ANA814	547151
1089930	CD16+	CD16+ neutrophil	ANA811	547154
1089951	CD45RA+	CD45RA+	ANA816	547162
1089954	CCR7-	CCR7-	ANA37	547163
1089961	CD4+	CD4+	ANA41	547165
1089967	CD4+	CD4+	ANA41	547167
1089995	CXCR5+	CXCR5+	ANA78	547173
1090000	CD3+	CD3+	ANA809	547174
1090010	CXCR3-	CXCR3-	ANA76	547175
1090023	CXCR3-	CXCR3-	ANA76	547177
1090025	CD278+	ICOS+	ANA898	547177
1090042	CD14+	CD14+	ANA804	547185
1090045	CD14+	CD14+	ANA804	547186
1090052	CD8+	CD8+	ANA810	547189
1090054	CD45RA-	CD45RA-	ANA816	547189
1090060	CD8+	CD8+	ANA810	547191
1090065	CCR7-	CCR7-	ANA37	547192
1090074	CD4+	CD4+	ANA41	547195
1090087	CXCR5+	CXCR5+	ANA78	547198
1090094	CD3+	CD3+	ANA809	547200
1090096	CXCR5+	CXCR5+	ANA78	547200
1090101	CD4+	CD4+	ANA41	547201
1090103	CD45RA-	CD45RA-	ANA816	547201
1090105	CCR6-	CCR6-	ANA36	547201
1090132	CD278+	ICOS+	ANA898	547205
1090133		Lin1-		547206
1090137	BDCA2, CD303+	BDCA2+	ANA870	547207
1090151	CCRL1hi	CX3CR1hi	ANA59	547213
1090152	CD14+	CD14+	ANA804	547214
1090164	CCR7+	CCR7+	ANA37	547218
1090170	CD3+	CD3+	ANA809	547220
1090180	CD3+	CD3+	ANA809	547223
1090186	CCR7-	CCR7-	ANA37	547224
1090188	CD3+	CD3+	ANA809	547225
1090193	CD4+	CD4+	ANA41	547226
1090199	CD45RA-	CD45RA-	ANA816	547227
1090201	CD3+	CD3+	ANA809	547228
1090205	CXCR3+	CXCR3+	ANA76	547228
1090222	CXCR5+	CXCR5+	ANA78	547231
1090226	CD278+	ICOS+	ANA898	547231
1090239	CD278+	ICOS+	ANA898	547233
1090273	CD3+	CD3+	ANA809	547247
1090274	CD8+	CD8+	ANA810	547247
1090283	CD3+	CD3+	ANA809	547250
1090314	CD3+	CD3+	ANA809	547257
1090317	CD45RA-	CD45RA-	ANA816	547257
1090321	CD3+	CD3+	ANA809	547258
1090332	CCR6+	CCR6+	ANA36	547259
1090337	CD45RA-	CD45RA-	ANA816	547260
1090372	CD3+	CD3+	ANA809	547273
1090380	CD3+	CD3+	ANA809	547275
1090384	CD3+	CD3+	ANA809	547276
1090389	CD4+	CD4+	ANA41	547277
