EXPSAMPLE_ACCESSION	TREATMENT_ACCESSION
ES1004931	TRT108
ES1004959	TRT108
ES1004961	TRT108
ES1004965	TRT108
ES1004969	TRT108
ES1004992	TRT108
ES1005017	TRT108
ES1005018	TRT108
ES1005019	TRT108
ES1005030	TRT108
ES1005033	TRT108
ES1005034	TRT108
ES1005044	TRT108
ES1005057	TRT108
ES1005069	TRT108
ES1005072	TRT108
ES1005082	TRT108
ES1005085	TRT108
ES1005092	TRT108
ES1005097	TRT108
ES736244	TRT108
ES736247	TRT108
ES736250	TRT108
ES736253	TRT108
ES736264	TRT108
ES736266	TRT108
ES736283	TRT108
ES736291	TRT108
ES736301	TRT108
ES736313	TRT108
ES736316	TRT108
ES736318	TRT108
ES736320	TRT108
ES736325	TRT108
ES736329	TRT108
ES736336	TRT108
ES736337	TRT108
ES736338	TRT108
ES736347	TRT108
ES736494	TRT108
ES736502	TRT108
ES736509	TRT108
ES736513	TRT108
ES736514	TRT108
ES736517	TRT108
ES736523	TRT108
ES736538	TRT108
ES1005115	TRT108
ES1005117	TRT108
ES1005118	TRT108
ES1005119	TRT108
ES1005127	TRT108
ES1005140	TRT108
ES1005145	TRT108
ES1005154	TRT108
ES1005159	TRT108
ES1005165	TRT108
ES1005176	TRT108
ES1005180	TRT108
ES1005181	TRT108
ES1005186	TRT108
ES1005192	TRT108
ES1005199	TRT108
ES1005207	TRT108
ES1005215	TRT108
ES1005219	TRT108
ES1005222	TRT108
ES1005233	TRT108
ES1005237	TRT108
ES1005243	TRT108
ES1005247	TRT108
ES1005248	TRT108
ES1005258	TRT108
ES1005261	TRT108
ES1005266	TRT108
ES1005272	TRT108
ES1005277	TRT108
ES1005281	TRT108
ES1005296	TRT108
ES1005299	TRT108
ES1005305	TRT108
ES1005308	TRT108
ES1005313	TRT108
ES1005320	TRT108
ES1005330	TRT108
ES1004175	TRT108
ES1004177	TRT108
ES1004180	TRT108
ES1004182	TRT108
ES1004197	TRT108
ES1004210	TRT108
ES1004214	TRT108
ES1004223	TRT108
ES1004231	TRT108
ES1004234	TRT108
ES1004258	TRT108
ES1004273	TRT108
ES1004276	TRT108
ES1004288	TRT108
ES1004291	TRT108
ES1004306	TRT108
ES1004317	TRT108
ES1004333	TRT108
ES1005534	TRT108
ES1005535	TRT108
ES1005551	TRT108
ES1005561	TRT108
ES1005572	TRT108
ES1005604	TRT108
ES1005618	TRT108
ES1005619	TRT108
ES1005620	TRT108
ES1005621	TRT108
ES1005629	TRT108
ES1005651	TRT108
ES1005671	TRT108
ES1005674	TRT108
ES1005686	TRT108
ES1005698	TRT108
