EXPSAMPLE_ACCESSION	FILE_INFO_ID	RESULT_SCHEMA
ES786728	472925	FCM
ES786709	472926	FCM
ES786719	472926	FCM
ES786724	472926	FCM
ES786715	472926	FCM
ES786713	472926	FCM
ES786712	472927	FCM
ES786721	472928	FCM
ES786714	472928	FCM
ES786711	472928	FCM
ES786718	472929	FCM
ES786717	472929	FCM
ES786712	472929	FCM
ES786721	472930	FCM
ES786713	472930	FCM
ES786718	472931	FCM
ES786727	472931	FCM
ES786724	472931	FCM
ES786709	472932	FCM
ES786718	472932	FCM
ES786715	472932	FCM
ES786727	472938	FCM
ES786710	472939	FCM
ES786715	472944	FCM
ES786735	472967	FCM
ES786739	472967	FCM
ES786736	472968	FCM
ES786738	472969	FCM
ES786739	472971	FCM
ES786740	472972	FCM
ES786742	472973	FCM
ES786731	472973	FCM
ES786738	472974	FCM
ES786734	472974	FCM
ES786742	472977	FCM
ES786739	472978	FCM
ES786734	472978	FCM
ES786731	472979	FCM
ES786730	472983	FCM
ES786735	472989	FCM
ES786740	472992	FCM
ES786800	473099	FCM
ES786799	473099	FCM
ES786797	473101	FCM
ES786796	473101	FCM
ES786791	473101	FCM
ES786794	473103	FCM
ES786785	473104	FCM
ES786804	473104	FCM
ES786800	473105	FCM
ES786790	473105	FCM
ES786789	473105	FCM
ES786788	473105	FCM
ES786786	473106	FCM
ES786797	473106	FCM
ES786795	473106	FCM
ES786792	473106	FCM
ES786789	473106	FCM
ES786785	473107	FCM
ES786784	473107	FCM
ES786792	473107	FCM
ES786785	473108	FCM
ES786798	473109	FCM
ES786799	473109	FCM
ES786785	473110	FCM
ES786793	473110	FCM
ES786791	473110	FCM
ES786790	473110	FCM
ES786788	473110	FCM
ES786785	473111	FCM
ES786802	473114	FCM
ES786795	473128	FCM
ES786803	473135	FCM
ES786808	473143	FCM
ES786820	473144	FCM
ES786809	473144	FCM
ES786807	473146	FCM
ES786811	473146	FCM
ES786824	473148	FCM
ES786820	473148	FCM
ES786809	473148	FCM
ES786813	473149	FCM
ES786809	473149	FCM
ES786805	473150	FCM
ES786814	473150	FCM
ES786820	473150	FCM
ES786813	473150	FCM
ES786812	473150	FCM
ES786809	473151	FCM
ES786818	473152	FCM
ES786822	473152	FCM
ES786820	473153	FCM
ES786812	473153	FCM
ES786817	473154	FCM
ES786808	473154	FCM
ES786817	473155	FCM
ES786814	473155	FCM
ES786820	473155	FCM
ES786809	473155	FCM
ES786805	473156	FCM
ES786807	473160	FCM
ES786817	473161	FCM
ES786823	473161	FCM
ES786809	473164	FCM
ES786811	473165	FCM
ES786810	473165	FCM
ES786819	473175	FCM
ES786824	473179	FCM
ES786834	473185	FCM
ES786840	473185	FCM
ES786836	473186	FCM
ES786837	473187	FCM
ES786845	473187	FCM
ES786829	473187	FCM
ES786838	473188	FCM
ES786843	473188	FCM
ES786833	473188	FCM
ES786832	473188	FCM
ES786827	473189	FCM
ES786842	473190	FCM
ES786825	473191	FCM
ES786835	473191	FCM
ES786845	473192	FCM
ES786831	473192	FCM
ES786836	473193	FCM
ES786843	473193	FCM
ES786832	473193	FCM
ES786829	473194	FCM
ES773975	450595	FCM
ES773991	450597	FCM
ES773975	450598	FCM
ES773975	450606	FCM
ES773992	450611	FCM
ES773976	450619	FCM
ES773976	450620	FCM
ES773977	450621	FCM
