EXPSAMPLE_ACCESSION	TREATMENT_ACCESSION
ES754220	TRT870
ES754221	TRT870
ES754231	TRT870
ES754235	TRT870
ES754246	TRT870
ES754259	TRT870
ES754263	TRT870
ES754265	TRT870
ES754274	TRT870
ES754280	TRT870
ES754288	TRT870
ES754298	TRT870
ES754304	TRT870
ES754325	TRT870
ES754326	TRT870
ES754340	TRT870
ES754348	TRT870
ES754349	TRT870
ES718076	TRT41
ES718078	TRT41
ES718081	TRT41
ES718092	TRT41
ES718100	TRT41
ES718118	TRT41
ES718128	TRT41
ES718135	TRT41
ES718141	TRT41
ES718142	TRT41
ES718156	TRT41
ES718180	TRT41
ES718211	TRT41
ES718213	TRT41
ES718247	TRT41
ES718254	TRT41
ES754950	TRT870
ES754955	TRT870
ES754964	TRT870
ES755019	TRT870
ES755027	TRT870
ES755040	TRT870
ES755058	TRT870
ES755061	TRT870
ES755071	TRT870
ES755072	TRT870
ES755073	TRT870
ES755077	TRT870
ES755093	TRT870
ES755094	TRT870
ES755099	TRT870
ES755100	TRT870
ES755106	TRT870
ES755125	TRT870
ES755128	TRT870
ES754372	TRT870
ES754377	TRT870
ES754382	TRT870
ES754409	TRT870
ES754418	TRT870
ES754425	TRT870
ES754427	TRT870
ES754457	TRT870
ES754466	TRT870
ES754471	TRT870
ES754474	TRT870
ES754476	TRT870
ES754481	TRT870
ES754483	TRT870
ES754484	TRT870
ES754491	TRT870
ES754503	TRT870
ES754514	TRT870
ES754520	TRT870
ES754527	TRT870
ES754528	TRT870
ES754529	TRT870
ES754530	TRT870
ES754534	TRT870
ES754551	TRT870
ES755132	TRT870
ES755133	TRT870
ES755138	TRT870
ES755153	TRT870
ES755169	TRT870
ES755170	TRT870
ES755179	TRT870
ES755199	TRT870
ES755202	TRT870
ES755213	TRT870
ES755217	TRT870
ES755237	TRT870
ES755239	TRT870
ES755256	TRT870
ES755275	TRT870
ES755283	TRT870
ES755297	TRT870
ES755299	TRT870
ES755303	TRT870
ES755310	TRT870
ES755313	TRT870
ES753791	TRT870
ES753794	TRT870
ES753809	TRT870
ES753811	TRT870
ES753813	TRT870
ES753818	TRT870
ES753820	TRT870
ES753825	TRT870
ES753827	TRT870
ES753832	TRT870
ES753837	TRT870
ES753839	TRT870
ES753850	TRT870
ES753854	TRT870
ES753860	TRT870
ES753866	TRT870
ES753870	TRT870
ES753871	TRT870
ES753892	TRT870
ES753904	TRT870
ES753911	TRT870
ES753921	TRT870
ES753923	TRT870
ES753924	TRT870
ES753927	TRT870
ES753938	TRT870
ES753939	TRT870
ES753956	TRT870
ES753959	TRT870
ES753964	TRT870
ES753965	TRT870
ES753969	TRT870
ES753977	TRT870
ES754563	TRT870
ES754578	TRT870
ES754581	TRT870
ES754587	TRT870
ES754588	TRT870
ES754598	TRT870
ES754605	TRT870
ES754612	TRT870
ES754615	TRT870
ES754623	TRT870
ES754629	TRT870
ES754633	TRT870
ES754643	TRT870
ES754663	TRT870
ES754680	TRT870
ES754697	TRT870
ES754702	TRT870
ES754704	TRT870
ES754713	TRT870
ES754723	TRT870
ES754729	TRT870
ES754733	TRT870
ES754742	TRT870
ES754744	TRT870
ES718262	TRT41
ES718269	TRT41
ES718278	TRT41
ES718303	TRT41
ES718309	TRT41
ES718311	TRT41
ES718315	TRT41
ES755593	TRT870
ES755599	TRT870
ES755607	TRT870
ES755609	TRT870
ES755629	TRT870
ES755630	TRT870
ES755645	TRT870
ES755646	TRT870
ES755650	TRT870
ES755665	TRT870
ES755670	TRT870
ES755690	TRT870
ES755725	TRT870
ES755728	TRT870
ES755739	TRT870
ES755757	TRT870
ES755763	TRT870
ES755769	TRT870
ES755320	TRT870
ES755326	TRT870
ES755334	TRT870
ES755337	TRT870
ES755352	TRT870
ES755357	TRT870
ES755358	TRT870
ES755370	TRT870
ES755394	TRT870
ES755401	TRT870
ES755410	TRT870
ES755416	TRT870
ES755428	TRT870
ES755440	TRT870
ES755441	TRT870
ES755456	TRT870
ES755463	TRT870
ES755469	TRT870
ES755483	TRT870
ES755500	TRT870
ES755504	TRT870
ES755509	TRT870
ES755515	TRT870
ES755526	TRT870
ES755543	TRT870
ES755551	TRT870
ES755557	TRT870
ES755558	TRT870
ES755565	TRT870
ES755568	TRT870
ES755571	TRT870
ES755790	TRT870
ES755795	TRT870
ES755807	TRT870
ES755808	TRT870
ES755811	TRT870
ES755830	TRT870
ES755832	TRT870
ES755833	TRT870
ES755844	TRT870
ES755845	TRT870
ES755879	TRT870
ES755886	TRT870
ES755888	TRT870
ES755904	TRT870
ES755908	TRT870
ES755912	TRT870
ES755925	TRT870
ES755931	TRT870
ES755936	TRT870
ES755937	TRT870
ES755941	TRT870
ES755942	TRT870
ES755956	TRT870
ES755960	TRT870
ES755962	TRT870
ES754750	TRT870
ES754753	TRT870
ES754759	TRT870
ES754789	TRT870
ES754796	TRT870
ES754797	TRT870
ES754805	TRT870
ES754808	TRT870
ES754817	TRT870
ES754818	TRT870
ES754822	TRT870
ES754836	TRT870
ES754839	TRT870
ES754844	TRT870
ES754891	TRT870
ES754898	TRT870
ES754900	TRT870
ES754901	TRT870
ES754904	TRT870
ES754909	TRT870
ES754911	TRT870
ES754912	TRT870
ES754920	TRT870
ES754925	TRT870
ES753984	TRT870
ES754015	TRT870
ES754017	TRT870
ES754026	TRT870
ES754032	TRT870
ES754033	TRT870
ES754043	TRT870
ES754053	TRT870
ES754056	TRT870
ES754057	TRT870
ES754072	TRT870
ES754089	TRT870
ES754092	TRT870
ES754096	TRT870
ES754098	TRT870
ES754101	TRT870
ES754108	TRT870
ES754117	TRT870
ES754124	TRT870
ES754150	TRT870
ES754151	TRT870
ES754158	TRT870
ES754165	TRT870
ES754167	TRT870
ES754172	TRT870
ES754175	TRT870
ES754179	TRT870
ES717883	TRT41
ES717884	TRT41
ES717886	TRT41
ES717894	TRT41
ES717905	TRT41
ES717914	TRT41
ES717920	TRT41
ES717921	TRT41
ES717925	TRT41
ES717956	TRT41
ES717973	TRT41
ES717974	TRT41
ES717977	TRT41
ES717979	TRT41
ES717985	TRT41
ES717987	TRT41
ES717996	TRT41
ES718002	TRT41
ES718008	TRT41
ES718011	TRT41
ES718026	TRT41
ES718052	TRT41
ES718053	TRT41
ES718063	TRT41
ES753760	TRT870
ES753771	TRT870
ES753779	TRT870
ES753781	TRT870
ES760825	TRT990
ES760830	TRT990
ES760831	TRT990
ES760836	TRT990
ES760840	TRT990
ES760846	TRT990
ES760849	TRT990
ES760860	TRT990
ES760872	TRT990
ES760873	TRT990
ES760878	TRT990
ES760880	TRT990
ES760881	TRT990
ES760888	TRT990
ES760901	TRT990
ES736059	TRT107
ES736065	TRT107
ES736069	TRT107
ES736072	TRT107
ES736082	TRT107
ES736088	TRT107
ES736102	TRT107
ES736107	TRT107
ES736110	TRT107
