EXPSAMPLE_ACCESSION	REAGENT_ACCESSION
ES789955	ESR12517
ES789958	ESR12519
ES789958	ESR12517
ES789963	ESR12518
ES789964	ESR12518
ES789964	ESR12516
ES789965	ESR12516
ES789969	ESR12518
ES789972	ESR12518
ES789973	ESR12516
ES789976	ESR12517
ES789979	ESR12516
ES789980	ESR12518
ES789982	ESR12519
ES789982	ESR12517
ES789983	ESR12517
ES789984	ESR12518
ES789984	ESR12517
ES789987	ESR12516
ES789988	ESR12516
ES790028	ESR12522
ES790031	ESR12522
ES790033	ESR12522
ES790034	ESR12522
ES790035	ESR12522
ES790046	ESR12522
ES790049	ESR12522
ES790053	ESR12522
ES790059	ESR12522
ES790067	ESR12522
ES790069	ESR12522
ES790073	ESR12522
ES790082	ESR12522
ES790099	ESR12522
ES790106	ESR12522
ES794640	ESR12728
ES794640	ESR12713
ES794641	ESR12709
ES794643	ESR12697
ES794643	ESR12693
ES794644	ESR12728
ES794646	ESR12711
ES794646	ESR12710
ES794647	ESR12698
ES794648	ESR12728
ES794649	ESR12709
ES794649	ESR12696
ES794650	ESR12705
ES794651	ESR12718
ES794651	ESR12715
ES794654	ESR12728
ES794654	ESR12717
ES794654	ESR12711
ES794655	ESR12694
ES794656	ESR12714
ES794657	ESR12709
ES794657	ESR12694
ES794657	ESR12693
ES794658	ESR12711
ES794659	ESR12709
ES794659	ESR12695
ES794660	ESR12710
ES794663	ESR12725
ES794663	ESR12693
ES794664	ESR12712
ES794664	ESR12711
ES794664	ESR12710
ES794665	ESR12725
ES794666	ESR12718
ES794667	ESR12694
ES794668	ESR12728
ES794669	ESR12725
ES794669	ESR12709
ES794669	ESR12696
ES794669	ESR12694
ES794670	ESR12704
ES794671	ESR12712
ES794671	ESR12711
ES794672	ESR12714
ES794672	ESR12711
ES794673	ESR12701
ES794674	ESR12714
ES794675	ESR12725
ES794675	ESR12700
ES794676	ESR12718
ES794676	ESR12716
ES794676	ESR12711
ES794677	ESR12725
ES794677	ESR12694
ES794678	ESR12716
ES794678	ESR12714
ES794678	ESR12709
ES794679	ESR12701
ES794680	ESR12715
ES794680	ESR12712
ES794682	ESR12718
ES794682	ESR12717
ES794682	ESR12715
ES794682	ESR12714
ES794683	ESR12699
ES794684	ESR12716
ES794685	ESR12695
ES794686	ESR12728
ES794686	ESR12718
ES794686	ESR12711
ES794687	ESR12697
ES794688	ESR12716
ES794688	ESR12712
ES794689	ESR12698
ES794689	ESR12696
ES794691	ESR12728
ES794695	ESR12716
ES794697	ESR12706
ES794699	ESR12718
ES794699	ESR12709
ES794701	ESR12715
ES794701	ESR12714
ES794701	ESR12709
ES794702	ESR12701
ES794702	ESR12699
ES794703	ESR12714
ES794703	ESR12709
ES794704	ESR12700
ES794704	ESR12697
ES794705	ESR12710
ES794706	ESR12701
ES794706	ESR12698
ES794706	ESR12693
ES794707	ESR12714
ES794709	ESR12726
ES794709	ESR12704
ES794710	ESR12715
ES794710	ESR12712
ES794710	ESR12709
ES794711	ESR12714
ES794711	ESR12713
ES794711	ESR12710
ES794711	ESR12709
ES794712	ESR12725
ES794712	ESR12709
ES794712	ESR12701
ES794712	ESR12694
ES794713	ESR12711
ES794713	ESR12710
ES794714	ESR12700
ES794714	ESR12699
ES794715	ESR12716
ES794715	ESR12712
ES794715	ESR12709
ES794716	ESR12701
ES794716	ESR12693
ES794717	ESR12708
ES794717	ESR12707
ES794718	ESR12717
ES794719	ESR12695
ES794720	ESR12702
ES794722	ESR12715
ES794722	ESR12711
ES794723	ESR12698
ES794724	ESR12716
ES794724	ESR12713
ES794728	ESR12726
ES794728	ESR12709
ES794728	ESR12702
ES794729	ESR12710
ES794731	ESR12725
ES794731	ESR12696
ES794732	ESR12715
ES794733	ESR12697
ES794734	ESR12715
ES794735	ESR12700
ES794736	ESR12717
ES794737	ESR12700
ES794737	ESR12698
ES794737	ESR12694
ES794739	ESR12718
ES794739	ESR12717
ES794739	ESR12714
ES794741	ESR12725
ES794741	ESR12697
ES794741	ESR12694
ES794742	ESR12726
ES794743	ESR12718
ES794743	ESR12715
ES794744	ESR12716
ES794744	ESR12712
ES794744	ESR12710
ES794745	ESR12709
ES794745	ESR12700
ES794745	ESR12695
ES794746	ESR12709
ES794747	ESR12699
ES794748	ESR12728
ES794748	ESR12716
ES794748	ESR12714
ES794555	ESR12700
ES794558	ESR12713
ES794559	ESR12699
ES794559	ESR12697
ES794559	ESR12696
ES794560	ESR12709
ES794561	ESR12701
ES794561	ESR12698
ES794561	ESR12694
ES794564	ESR12715
ES794565	ESR12696
ES794566	ESR12704
ES794566	ESR12702
ES794567	ESR12712
ES794567	ESR12711
ES794568	ESR12709
ES794569	ESR12700
ES794569	ESR12697
ES794569	ESR12694
ES794570	ESR12701
ES794571	ESR12727
ES794572	ESR12717
ES794573	ESR12697
ES794574	ESR12715
ES794574	ESR12714
ES794574	ESR12712
ES794575	ESR12696
ES794575	ESR12694
ES794577	ESR12709
ES794577	ESR12698
ES794578	ESR12714
ES794578	ESR12711
ES794579	ESR12700
ES794580	ESR12709
ES794580	ESR12707
ES794581	ESR12716
ES794581	ESR12712
ES794582	ESR12728
ES794582	ESR12714
ES794582	ESR12713
ES794582	ESR12709
ES794584	ESR12728
ES794585	ESR12698
ES794585	ESR12694
ES794585	ESR12693
ES794586	ESR12716
ES794586	ESR12709
ES794588	ESR12711
ES794588	ESR12710
ES794589	ESR12698
ES794590	ESR12703
ES794592	ESR12715
ES794593	ESR12698
ES794593	ESR12696
ES794594	ESR12714
ES794594	ESR12711
ES794594	ESR12709
ES794595	ESR12701
ES794595	ESR12698
ES794595	ESR12695
ES794596	ESR12728
ES794596	ESR12714
ES794597	ESR12701
ES794597	ESR12697
ES794597	ESR12694
ES794599	ESR12697
ES794599	ESR12695
ES794599	ESR12693
ES794602	ESR12709
ES794602	ESR12703
ES794602	ESR12701
ES794603	ESR12715
ES794603	ESR12714
ES794603	ESR12713
ES794603	ESR12710
ES794604	ESR12713
ES794606	ESR12715
ES794606	ESR12714
ES794607	ESR12698
ES794607	ESR12693
ES794609	ESR12697
ES794612	ESR12718
ES794613	ESR12693
ES794614	ESR12704
ES794615	ESR12711
ES794617	ESR12725
ES794617	ESR12699
ES794617	ESR12697
ES794617	ESR12694
ES794620	ESR12718
ES794620	ESR12711
ES794621	ESR12709
ES794621	ESR12699
ES794621	ESR12697
ES794622	ESR12716
ES794622	ESR12715
ES794622	ESR12714
ES794624	ESR12712
ES794625	ESR12701
ES794625	ESR12695
ES794628	ESR12711
ES794630	ESR12709
ES794631	ESR12725
ES794631	ESR12698
ES794631	ESR12694
ES794632	ESR12714
ES794632	ESR12710
ES794634	ESR12714
ES794635	ESR12697
ES794635	ESR12693
ES794636	ESR12716
ES794637	ESR12694
ES794638	ESR12728
ES794639	ESR12701
ES794639	ESR12700
ES794639	ESR12697
ES794639	ESR12695
