FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1225419	IgD+	IgD+	ANA813	577485
1225428	singlet	Singlet		577487
1225437	lymphocyte	Lymph		577488
1225445	CD19	CD19	ANA805	577489
1225464	CD278+	ICOS+	ANA898	577492
1225485	lymphocyte	Lymph		577496
1225488	CXCR5+	CXCR5+	ANA78	577496
1225507	CXCR3+	CXCR3+	ANA76	577498
1225511		WBC		577499
1225519	singlet	Singlet		577500
1225531	lymphocyte	Lymph		577501
1225538	singlet	Singlet		577502
1225539		WBC		577502
1225541	CD3	CD3	ANA809	577502
1225554	CD45RA-	CD45RA-	ANA816	577503
1225562	CXCR5+	CXCR5+	ANA78	577504
1225564	CXCR3-	CXCR3-	ANA76	577504
1225584	lymphocyte	Lymph		577507
1225586	CD4	CD4	ANA41	577507
1225594	CD3	CD3	ANA809	577508
1225604	CD3	CD3	ANA809	577509
1225608	CXCR3+	CXCR3+	ANA76	577509
1225610	singlet	Singlet		577510
1225615	CXCR5-	CXCR5-	ANA78	577510
1225630		WBC		577512
1225638	CD278+	ICOS+	ANA898	577512
1225656	CCR6-	CCR6-	ANA36	577514
1225659		WBC		577515
1225661	CD3	CD3	ANA809	577515
1225669	singlet	Singlet		577517
1225696	singlet	Singlet		577522
1225697		WBC		577522
1225702		WBC		577523
1225711	CD27+	CD27+	ANA40	577524
1225715		WBC		577525
1225738	CD24+	CD24+	ANA807	577528
1225740	singlet	Singlet		577529
1225750	CD27+	CD27+	ANA40	577530
1225751	IgD+	IgD+	ANA813	577530
1225753		WBC		577531
1225754	lymphocyte	Lymph		577531
1225756	CD27+	CD27+	ANA40	577531
1225758	singlet	Singlet		577532
1225774	CD19+	CD19+	ANA805	577534
1225789	B7-2+	CD86+	ANA868	577536
1225790	singlet	Singlet		577537
1225799	lymphocyte	Lymph		577538
1225808	CD19+	CD19+	ANA805	577539
1225815	CD19+	CD19+	ANA805	577540
1225826	CD278+	ICOS+	ANA898	577542
1225833		WBC		577544
1225840	lymphocyte	Lymph		577545
1225841	CD3	CD3	ANA809	577545
1225844	CD45RA-	CD45RA-	ANA816	577545
1225845	singlet	Singlet		577546
1225857	CD4	CD4	ANA41	577547
1225860	CXCR3+	CXCR3+	ANA76	577547
1225877	CXCR5+	CXCR5+	ANA78	577549
1225882		WBC		577550
1225905	CXCR5+	CXCR5+	ANA78	577552
1225924	CXCR5+	CXCR5+	ANA78	577554
1225925	CD45RA-	CD45RA-	ANA816	577554
1225930		WBC		577555
1225934	CXCR5-	CXCR5-	ANA78	577555
1225937		WBC		577556
1225939	CD3	CD3	ANA809	577556
1225940	CD4	CD4	ANA41	577556
1225943	CD278+	ICOS+	ANA898	577556
1225951	CXCR3+	CXCR3+	ANA76	577557
1225962	CD278+	ICOS+	ANA898	577558
1225964		WBC		577559
1225977	CXCR5-	CXCR5-	ANA78	577560
1225978	CD45RA-	CD45RA-	ANA816	577560
1225997	CD45RA-	CD45RA-	ANA816	577562
1225999	CCR6+	CCR6+	ANA36	577562
1226007	CD45RA-	CD45RA-	ANA816	577563
1226009	CCR6-	CCR6-	ANA36	577563
1226040	CD3	CD3	ANA809	577568
1226044		WBC		577569
1226046	CD3	CD3	ANA809	577569
1226056	CD19	CD19	ANA805	577571
1226060	lymphocyte	Lymph		577572
1226063	singlet	Singlet		577573
1226079	CD19	CD19	ANA805	577575
1226092	CD19	CD19	ANA805	577577
1226097	lymphocyte	Lymph		577578
1226101	B7-2+	CD86+	ANA868	577578
1226105	CD19	CD19	ANA805	577579
1226107	IgD+	IgD+	ANA813	577579
1226108	singlet	Singlet		577580
1226110	lymphocyte	Lymph		577580
1226111	CD19	CD19	ANA805	577580
1226118	CD27+	CD27+	ANA40	577581
1226130	CD19+	CD19+	ANA805	577583
1226150	IgD+	IgD+	ANA813	577586
1226163	CD27-	CD27-	ANA40	577588
1226166	singlet	Singlet		577589
1226177	CD19+	CD19+	ANA805	577590
1226179	B7-2+	CD86+	ANA868	577590
1226180	singlet	Singlet		577591
1226197	CD16+	CD16+	ANA811	577593
1226214		Mono		577596
1226215	CD14+	CD14+	ANA804	577596
1226218	CD16-	CD16-	ANA811	577596
1226225	CCRL1+	CX3CR1+	ANA59	577597
1226232	CCRL1+	CX3CR1+	ANA59	577598
1226234		WBC		577599
1226247	singlet	Singlet		577601
1226250	CD14+	CD14+	ANA804	577601
1226251	HLADR	HLADR	ANA812	577601
1226257	CD14+	CD14+	ANA804	577602
1226260	CD11b+	CD11b+	ANA878	577602
1226262		WBC		577603
1226264	CD14+	CD14+	ANA804	577603
1226268	singlet	Singlet		577604
1226282	singlet	Singlet		577606
1226287	CD16+	CD16+	ANA811	577606
1226290		WBC		577607
1226299	CD14+	CD14+	ANA804	577608
1226311		WBC		577610
1226312		Mono		577610
1226321	HLADR	HLADR	ANA812	577611
1226325		WBC		577612
1226327	CD14+	CD14+	ANA804	577612
1226330	B7-2-	CD86-	ANA868	577612
1226331	singlet	Singlet		577613
1226335	HLADR	HLADR	ANA812	577613
1226345	singlet	Singlet		577615
1226351	SLAN-	SLAN-	ANA906	577615
1226368		Neutro		577619
1226374	singlet	Singlet		577621
1226388		WBC		577623
1226391	BDCA2, CD303+	BDCA2+	ANA870	577623
1226394	singlet	Singlet		577624
1226400	B7-2+	CD86+	ANA868	577624
1226403		Lymo		577625
1226409		WBC		577626
1226411		Lin1-DR+		577626
1226413	CD11c+	CD11c+	ANA814	577626
1226416		Lymo		577627
1226433	CD11c+	CD11c+	ANA814	577629
1226439	BDCA2, CD303-	BDCA2-	ANA870	577630
1226442	singlet	Singlet		577631
1226457	BDCA1+	CD1c+	ANA895	577632
1226466	BDCA1+	CD1c+	ANA895	577633
1226468	singlet	Singlet		577634
1226471		Lin1-DR+		577634
1226474	BDCA3-	BDCA3-	ANA894	577634
1226488		Lymo		577636
1226503	singlet	Singlet		577638
1226509	BDCA3+	BDCA3+	ANA894	577638
1226512	singlet	Singlet		577639
1226518	BDCA3+	BDCA3+	ANA894	577639
1226520	B7-2+	CD86+	ANA868	577639
1226544	singlet	Singlet		577644
1226562	CXCR5+	CXCR5+	ANA78	577646
1226565	singlet	Singlet		577647
1226567	lymphocyte	Lymph		577647
1226570	CXCR5+	CXCR5+	ANA78	577647
1226571	CD45RA-	CD45RA-	ANA816	577647
1226578	CD4	CD4	ANA41	577648
1226581	CXCR3+	CXCR3+	ANA76	577648
1226584	singlet	Singlet		577649
1226585		WBC		577649
1226590	CD45RA-	CD45RA-	ANA816	577649
1226591	CXCR3+	CXCR3+	ANA76	577649
1226613		WBC		577652
1226638	CXCR3-	CXCR3-	ANA76	577654
1226639	CCR6-	CCR6-	ANA36	577654
1226656	singlet	Singlet		577657
1226660	CD4	CD4	ANA41	577657
1226665	singlet	Singlet		577658
1226685		WBC		577660
1226696	lymphocyte	Lymph		577661
1226710	CXCR3-	CXCR3-	ANA76	577662
1226712	CD278+	ICOS+	ANA898	577662
1226729	CXCR3-	CXCR3-	ANA76	577664
1226735	CD3	CD3	ANA809	577665
1226740	CD3	CD3	ANA809	577666
1226744		WBC		577667
1226767	lymphocyte	Lymph		577671
1226772	lymphocyte	Lymph		577672
1226775	singlet	Singlet		577673
1226783	lymphocyte	Lymph		577674
1226785	CD27+	CD27+	ANA40	577674
1226794	singlet	Singlet		577676
1226797	CD19	CD19	ANA805	577676
1226799	CD20-	CD20-	ANA806	577676
1226802		WBC		577677
1226803	lymphocyte	Lymph		577677
1226809	lymphocyte	Lymph		577678
1226815		WBC		577679
1226817	CD19	CD19	ANA805	577679
1226820	singlet	Singlet		577680
1226822	lymphocyte	Lymph		577680
1226826	singlet	Singlet		577681
1226838	singlet	Singlet		577683
1226841	CD19	CD19	ANA805	577683
1226845		WBC		577684
1226849	CD20-	CD20-	ANA806	577684
1226866	lymphocyte	Lymph		577687
1226871	singlet	Singlet		577688
1226881	CD19	CD19	ANA805	577689
1226885	singlet	Singlet		577690
1226903	lymphocyte	Lymph		577693
1226908	lymphocyte	Lymph		577694
1226914	lymphocyte	Lymph		577695
1226916	CD4	CD4	ANA41	577695
1226917	CXCR5+	CXCR5+	ANA78	577695
1226945	CD278+	ICOS+	ANA898	577698
1226954	CCR6+	CCR6+	ANA36	577699
1226957	lymphocyte	Lymph		577700
1226959	CD4	CD4	ANA41	577700
1226960	CXCR5+	CXCR5+	ANA78	577700
1226967	lymphocyte	Lymph		577701
1226979	CXCR5+	CXCR5+	ANA78	577702
1226987	CD3	CD3	ANA809	577703
1226995	lymphocyte	Lymph		577704
1227012	lymphocyte	Lymph		577706
1227027	singlet	Singlet		577708
1227029	lymphocyte	Lymph		577708
1227039	lymphocyte	Lymph		577709
1227058	lymphocyte	Lymph		577711
1227082	CXCR3-	CXCR3-	ANA76	577713
1227093	CD278+	ICOS+	ANA898	577714
1227103	CD8	CD8	ANA810	577716
1227115	CD8	CD8	ANA810	577718
1227120	CD3	CD3	ANA809	577719
1227122	CD278+	ICOS+	ANA898	577719
1227126	CD19	CD19	ANA805	577720
1227156	singlet	Singlet		577726
1227159	CD19	CD19	ANA805	577726
1227161	CD20-	CD20-	ANA806	577726
1227165	lymphocyte	Lymph		577727
1227169	singlet	Singlet		577728
1227173	CD38+	CD38+	ANA808	577728
1227181	IgD+	IgD+	ANA813	577729
1227184	lymphocyte	Lymph		577730
1227203	CD19	CD19	ANA805	577733
1227219	singlet	Singlet		577736
1227222	CD19	CD19	ANA805	577736
1227230	CD27+	CD27+	ANA40	577737
1227257	CD3	CD3	ANA809	577741
1227258	singlet	Singlet		577742
1227260	lymphocyte	Lymph		577742
1227265	lymphocyte	Lymph		577743
1227285	CD4	CD4	ANA41	577746
1227290		WBC		577747
1227292	CD3	CD3	ANA809	577747
1227302	CD4	CD4	ANA41	577748
1227303	CXCR5+	CXCR5+	ANA78	577748
1227336	singlet	Singlet		577752
1227343	CXCR3-	CXCR3-	ANA76	577752
1227345	CD278+	ICOS+	ANA898	577752
1227347		WBC		577753
1227375	CD3	CD3	ANA809	577756
1227376	CD4	CD4	ANA41	577756
1227386	CD45RA-	CD45RA-	ANA816	577757
1227388	CCR6-	CCR6-	ANA36	577757
1227395	CD45RA-	CD45RA-	ANA816	577758
1227399	singlet	Singlet		577759
1227410	lymphocyte	Lymph		577760
1227434	CXCR3-	CXCR3-	ANA76	577762
1227440	CD3	CD3	ANA809	577763
1227441	CD4	CD4	ANA41	577763
1227444	CXCR3-	CXCR3-	ANA76	577763
1227462		WBC		577766
1227463	lymphocyte	Lymph		577766
1227469	lymphocyte	Lymph		577767
1227473	singlet	Singlet		577768
1227478	CXCR5+	CXCR5+	ANA78	577768
1227479	singlet	Singlet		577769
1227481	lymphocyte	Lymph		577769
1227482	CD3	CD3	ANA809	577769
1227495		WBC		577772
1227511	B7-2+	CD86+	ANA868	577774
1227515	CD19	CD19	ANA805	577775
1227516	CD38+	CD38+	ANA808	577775
1227520	lymphocyte	Lymph		577776
1227530	CD24+	CD24+	ANA807	577777
1227532		WBC		577778
1227551		WBC		577781
1227560	CD27-	CD27-	ANA40	577782
1227584	CD19	CD19	ANA805	577786
1227593	IgD-	IgD-	ANA813	577787
1227621		WBC		577792
1227625	singlet	Singlet		577793
1227633	CD3	CD3	ANA809	577794
1227636	singlet	Singlet		577795
1227640	CD4	CD4	ANA41	577795
1227647	CD4	CD4	ANA41	577796
1227650	CD278+	ICOS+	ANA898	577796
1227659	CCR6-	CCR6-	ANA36	577797
1227663	CD3	CD3	ANA809	577798
1227665	CXCR5+	CXCR5+	ANA78	577798
1227682	CD3	CD3	ANA809	577800
1227695	CD45RA-	CD45RA-	ANA816	577801
1227700	lymphocyte	Lymph		577802
1227701	CD3	CD3	ANA809	577802
1227712	CD4	CD4	ANA41	577803
1227724	CXCR3-	CXCR3-	ANA76	577804
1227744	lymphocyte	Lymph		577807
1227751	singlet	Singlet		577808
1227755	CD4	CD4	ANA41	577808
1227762		WBC		577809
1227771		WBC		577810
1227776	CD45RA-	CD45RA-	ANA816	577810
1227785	CXCR5-	CXCR5-	ANA78	577811
1227806	CXCR3-	CXCR3-	ANA76	577813
1227815	CXCR3-	CXCR3-	ANA76	577814
1227816	CCR6-	CCR6-	ANA36	577814
1227817	CD278+	ICOS+	ANA898	577814
1227835	singlet	Singlet		577818
1227844	CD3	CD3	ANA809	577819
1227847	singlet	Singlet		577820
1227878	CD38+	CD38+	ANA808	577825
1227885	CD20-	CD20-	ANA806	577826
1227894		WBC		577828
1227898	CD24+	CD24+	ANA807	577828
1227903	CD19	CD19	ANA805	577829
1227912	singlet	Singlet		577831
1227919		WBC		577832
1227922	CD27-	CD27-	ANA40	577832
1227948	IgD+	IgD+	ANA813	577836
1227951		WBC		577837
1227967	CD19	CD19	ANA805	577839
1227968	CD19+	CD19+	ANA805	577839
1227970	B7-2+	CD86+	ANA868	577839
1227976	CD20-	CD20-	ANA806	577840
1227987	HLADR	HLADR	ANA812	577842
1227997		WBC		577844
1228023	CCRL1+	CX3CR1+	ANA59	577847
1228032		WBC		577849
1228034	CD14+	CD14+	ANA804	577849
1228037	CCRL1-	CX3CR1-	ANA59	577849
1228047		Mono		577851
1228050	CD16-	CD16-	ANA811	577851
1228056	HLADR	HLADR	ANA812	577852
1228061		Mono		577853
1228075		Mono		577855
1228086	HLADR+	HLADR+	ANA812	577856
1228088		WBC		577857
1228099	CD16-	CD16-	ANA811	577858
1228101	singlet	Singlet		577859
1228105	HLADR	HLADR	ANA812	577859
1228114	B7-2+	CD86+	ANA868	577860
1228128	B7-2-	CD86-	ANA868	577862
1228133	HLADR	HLADR	ANA812	577863
1228139	CD14+	CD14+	ANA804	577864
1228143	singlet	Singlet		577865
1228153	CD14+	CD14+	ANA804	577866
1228154	HLADR	HLADR	ANA812	577866
1228155	CD16-	CD16-	ANA811	577866
1228178	singlet	Singlet		577872
1228180		Lymo		577872
1228189	BDCA2, CD303+	BDCA2+	ANA870	577873
1228190	CD11c-	CD11c-	ANA814	577873
1228194		Lymo		577874
1228197	CD11c-	CD11c-	ANA814	577874
1228198	B7-2+	CD86+	ANA868	577874
1228204	CD11c-	CD11c-	ANA814	577875
1228206	singlet	Singlet		577876
1228207		WBC		577876
1228214		Lymo		577877
1228224	CD11c+	CD11c+	ANA814	577878
1228239	B7-2-	CD86-	ANA868	577880
1228246	BDCA3-	BDCA3-	ANA894	577881
1228252	BDCA2, CD303-	BDCA2-	ANA870	577882
1228256	CD2-	CD2-	ANA860	577882
1228257	singlet	Singlet		577883
1228260		Lin1-DR+		577883
1228264	BDCA1+	CD1c+	ANA895	577883
1228269		Lin1-DR+		577884
1228273	BDCA1+	CD1c+	ANA895	577884
1228275	singlet	Singlet		577885
1228279	BDCA2, CD303-	BDCA2-	ANA870	577885
1228284	singlet	Singlet		577886
1228285		WBC		577886
1228293		WBC		577887
1228299	BDCA1-	CD1c-	ANA895	577887
1228304		Lin1-DR+		577888
1228313		Lin1-DR+		577889
1228330	lymphocyte	Lymph		577891
1228334	lymphocyte	Lymph		577892
1228336	CD278+	ICOS+	ANA898	577892
1228339	lymphocyte	Lymph		577893
1228353	CXCR5+	CXCR5+	ANA78	577895
1228358	CD3	CD3	ANA809	577896
1228360	CXCR5+	CXCR5+	ANA78	577896
1228363	singlet	Singlet		577897
1228373		WBC		577898
1228380	CCR6-	CCR6-	ANA36	577898
1228383		WBC		577899
1228385	CD3	CD3	ANA809	577899
1228387	CXCR5+	CXCR5+	ANA78	577899
1228401	singlet	Singlet		577901
1228415	CXCR5+	CXCR5+	ANA78	577902
1228418	CCR6+	CCR6+	ANA36	577902
1228420	singlet	Singlet		577903
1228423	CD3	CD3	ANA809	577903
1228435	CD45RA-	CD45RA-	ANA816	577904
1228454	singlet	Singlet		577907
1228455		WBC		577907
1228460	CD45RA-	CD45RA-	ANA816	577907
1228466	CD3	CD3	ANA809	577908
1228469	CD45RA-	CD45RA-	ANA816	577908
1228471	CCR6-	CCR6-	ANA36	577908
1228474		WBC		577909
1228476	CD3	CD3	ANA809	577909
1228487	CXCR5-	CXCR5-	ANA78	577910
1228514	CD3	CD3	ANA809	577913
1228515	CD4	CD4	ANA41	577913
1228523	CD3	CD3	ANA809	577914
1228535	singlet	Singlet		577916
1228539	CD8	CD8	ANA810	577916
1228553	singlet	Singlet		577919
1228555	lymphocyte	Lymph		577919
1228559	singlet	Singlet		577920
1228563	singlet	Singlet		577921
1228566	CD19	CD19	ANA805	577921
1228567	B7-2+	CD86+	ANA868	577921
1228584	CD138+	CD138+	ANA891	577924
1228589	CD19	CD19	ANA805	577925
1228604	CD24+	CD24+	ANA807	577927
1228618	singlet	Singlet		577930
1228629	IgD-	IgD-	ANA813	577931
1228631		WBC		577932
1228635	IgD-	IgD-	ANA813	577932
1228651	CD19	CD19	ANA805	577935
1228659	CD27+	CD27+	ANA40	577936
1228670		WBC		577938
1228695	singlet	Singlet		577942
1228701	singlet	Singlet		577943
1228705	HLADR	HLADR	ANA812	577943
1228709		WBC		577944
1228710		Mono		577944
1228716		WBC		577945
1228724		Mono		577946
1228726	HLADR	HLADR	ANA812	577946
1228740	HLADR	HLADR	ANA812	577948
1228769	CD16+	CD16+	ANA811	577952
1228781	CD14+	CD14+	ANA804	577954
1228796	HLADR	HLADR	ANA812	577956
1228797	CD16+	CD16+	ANA811	577956
1228821		WBC		577960
1228825	CD16+	CD16+	ANA811	577960
1228831	HLADR	HLADR	ANA812	577961
1228834	singlet	Singlet		577962
1228843		Mono		577963
1228856		WBC		577965
1228864		Mono		577966
1228874		WBC		577968
1228877		WBC		577969
1228908	BDCA2, CD303+	BDCA2+	ANA870	577974
1228918	singlet	Singlet		577976
1228921		Lin1-DR+		577976
1228930	CD2-	CD2-	ANA860	577977
1228934		Lin1-DR+		577978
1228937	CD2+	CD2+	ANA860	577978
1228942	BDCA2, CD303-	BDCA2-	ANA870	577979
1228944	B7-2+	CD86+	ANA868	577979
1228971		Lymo		577983
1228981		Lin1-DR+		577984
1228983	CD11c+	CD11c+	ANA814	577984
1228990		Lin1-DR+		577985
1229021	CD2+	CD2+	ANA860	577988
1229026	BDCA2, CD303-	BDCA2-	ANA870	577989
1229034		Lin1-DR+		577990
1229048	CD278+	ICOS+	ANA898	577992
1229051	lymphocyte	Lymph		577993
1229055		WBC		577994
1229065	CXCR5+	CXCR5+	ANA78	577995
1229084	singlet	Singlet		577998
1229099	CXCR5+	CXCR5+	ANA78	577999
1229104		WBC		578000
1229106	CD3	CD3	ANA809	578000
1229110	CXCR3+	CXCR3+	ANA76	578000
1229118	CXCR5+	CXCR5+	ANA78	578001
1229121	CCR6+	CCR6+	ANA36	578001
1229127	CXCR5+	CXCR5+	ANA78	578002
1229130	CCR6+	CCR6+	ANA36	578002
1229151	singlet	Singlet		578005
1229154	CD3	CD3	ANA809	578005
1229168	lymphocyte	Lymph		578007
1229170	CD4	CD4	ANA41	578007
1229177	lymphocyte	Lymph		578008
1229179	CD4	CD4	ANA41	578008
1229192	CXCR3+	CXCR3+	ANA76	578009
1229204	singlet	Singlet		578011
1229219	CD45RA-	CD45RA-	ANA816	578012
1229229	CD45RA-	CD45RA-	ANA816	578013
1229233		WBC		578014
1229241	CD278+	ICOS+	ANA898	578014
1229244	lymphocyte	Lymph		578015
1229270	CD278+	ICOS+	ANA898	578019
1229274	CD19	CD19	ANA805	578020
1229279	B7-2+	CD86+	ANA868	578021
1229289	CD27+	CD27+	ANA40	578023
1229301	CD19	CD19	ANA805	578025
1229317	singlet	Singlet		578028
1229326	lymphocyte	Lymph		578029
1229333	CD19	CD19	ANA805	578030
1229334	CD27+	CD27+	ANA40	578030
1229335	IgD+	IgD+	ANA813	578030
1229336	singlet	Singlet		578031
1229342	singlet	Singlet		578032
1229348	singlet	Singlet		578033
1229360	singlet	Singlet		578035
1229361		WBC		578035
1229372	IgD+	IgD+	ANA813	578036
1229376	lymphocyte	Lymph		578037
1229388	singlet	Singlet		578039
1229399	CD19+	CD19+	ANA805	578040
1229401	B7-2+	CD86+	ANA868	578040
1229414	CD3	CD3	ANA809	578043
1229416	singlet	Singlet		578044
1229419	CD3	CD3	ANA809	578044
1229421	CD278+	ICOS+	ANA898	578044
1229434	CXCR5+	CXCR5+	ANA78	578046
1229437	singlet	Singlet		578047
1229438		WBC		578047
1229439	lymphocyte	Lymph		578047
1229441	CD4	CD4	ANA41	578047
1229456	singlet	Singlet		578049
1229457		WBC		578049
1229459	CD3	CD3	ANA809	578049
1229471	CD45RA-	CD45RA-	ANA816	578050
1229475	singlet	Singlet		578051
1229480	CXCR5+	CXCR5+	ANA78	578051
1229481	CD45RA-	CD45RA-	ANA816	578051
1229502	CCR6-	CCR6-	ANA36	578053
1229508	CXCR5+	CXCR5+	ANA78	578054
1229514		WBC		578055
1229515	lymphocyte	Lymph		578055
1229529		WBC		578057
1229555	CCR6+	CCR6+	ANA36	578059
1229556	singlet	Singlet		578060
1229557		WBC		578060
1229559	CD3	CD3	ANA809	578060
1229574	CCR6+	CCR6+	ANA36	578061
1229581	CD45RA-	CD45RA-	ANA816	578062
1229586		WBC		578063
1229600	CD45RA-	CD45RA-	ANA816	578064
1229602	CCR6-	CCR6-	ANA36	578064
1229622		WBC		578068
1229628		WBC		578069
1229631	CD8	CD8	ANA810	578069
1229641	B7-2+	CD86+	ANA868	578071
1229646	CD27+	CD27+	ANA40	578072
1229655	lymphocyte	Lymph		578074
1229665	CD20-	CD20-	ANA806	578075
1229674		WBC		578077
1229705		WBC		578082
1229710	singlet	Singlet		578083
1229711		WBC		578083
1229731	lymphocyte	Lymph		578086
1229735	B7-2+	CD86+	ANA868	578086
1229759	lymphocyte	Lymph		578090
1229769		WBC		578092
1229771	CD3	CD3	ANA809	578092
1229775	lymphocyte	Lymph		578093
1229777	CD4	CD4	ANA41	578093
1229780	lymphocyte	Lymph		578094
1229785		WBC		578095
1229791	singlet	Singlet		578096
1229796	CXCR5+	CXCR5+	ANA78	578096
1229799	singlet	Singlet		578097
1229822	CD4	CD4	ANA41	578099
1229824	CD45RA-	CD45RA-	ANA816	578099
1229829	lymphocyte	Lymph		578100
1229835	CCR6+	CCR6+	ANA36	578100
1229838		WBC		578101
1229863	CXCR3-	CXCR3-	ANA76	578103
1229865	singlet	Singlet		578104
1229889	CD278+	ICOS+	ANA898	578106
1229929		WBC		578111
1229936	CCR6+	CCR6+	ANA36	578111
1229946	CD278+	ICOS+	ANA898	578112
1229951	CD4	CD4	ANA41	578113
1229957		WBC		578114
1229958	lymphocyte	Lymph		578114
1229962	CD45RA-	CD45RA-	ANA816	578114
1229967		WBC		578115
1229970	CD8	CD8	ANA810	578115
1229986	CD3	CD3	ANA809	578118
1230017	lymphocyte	Lymph		578124
1230023		WBC		578125
1230031	CD19	CD19	ANA805	578126
1230032	CD38+	CD38+	ANA808	578126
1230048	singlet	Singlet		578129
1230056	lymphocyte	Lymph		578130
1230059	IgD+	IgD+	ANA813	578130
1230075	CD19	CD19	ANA805	578133
1230079		WBC		578134
1230087	CD19	CD19	ANA805	578135
1230089	IgD+	IgD+	ANA813	578135
1230091	singlet	Singlet		578136
1230095	CD27+	CD27+	ANA40	578136
1230101	CD19	CD19	ANA805	578137
1230104	B7-2+	CD86+	ANA868	578137
1230111	B7-2+	CD86+	ANA868	578138
1230129	CD3	CD3	ANA809	578141
1230140	singlet	Singlet		578144
1230151	CXCR5+	CXCR5+	ANA78	578145
1230152	CD45RA-	CD45RA-	ANA816	578145
1230159	CD45RA-	CD45RA-	ANA816	578146
1230166	CXCR5+	CXCR5+	ANA78	578147
1230170	singlet	Singlet		578148
1230182	lymphocyte	Lymph		578149
1230198	CD278+	ICOS+	ANA898	578150
1230208	singlet	Singlet		578152
1230214	CD45RA-	CD45RA-	ANA816	578152
1230216	CCR6+	CCR6+	ANA36	578152
1230218	singlet	Singlet		578153
1230225	CXCR3-	CXCR3-	ANA76	578153
1230226	CCR6-	CCR6-	ANA36	578153
1230227	singlet	Singlet		578154
1230228		WBC		578154
1230229	lymphocyte	Lymph		578154
1230263	lymphocyte	Lymph		578158
1230272		WBC		578159
1230281		WBC		578160
1230282	lymphocyte	Lymph		578160
1230288	CCR6+	CCR6+	ANA36	578160
1230295	CXCR5-	CXCR5-	ANA78	578161
1230300		WBC		578162
1230311	lymphocyte	Lymph		578163
1230365	B7-2+	CD86+	ANA868	578171
1230368	lymphocyte	Lymph		578172
1230404		WBC		578178
1230405	lymphocyte	Lymph		578178
1230417		WBC		578180
1230428	singlet	Singlet		578182
1230433	IgD-	IgD-	ANA813	578182
1230437	CD19	CD19	ANA805	578183
1230439	CD20+	CD20+	ANA806	578183
1230441		WBC		578184
1230448	lymphocyte	Lymph		578185
1230451	IgD+	IgD+	ANA813	578185
1230484	CD19	CD19	ANA805	578190
1230487	B7-2+	CD86+	ANA868	578190
1230490		Mono		578191
1230503	HLADR	HLADR	ANA812	578193
1230507		WBC		578194
1230520	singlet	Singlet		578196
1230536		Mono		578198
1230537	CD14+	CD14+	ANA804	578198
1230545	HLADR	HLADR	ANA812	578199
1230549		WBC		578200
1230550		Mono		578200
1230574	CD16+	CD16+	ANA811	578203
1230576	singlet	Singlet		578204
1230601	HLADR	HLADR	ANA812	578207
1230609	CD16-	CD16-	ANA811	578208
1230613		Mono		578209
1230620		Mono		578210
1230628	CD14+	CD14+	ANA804	578211
1230644	CD16-	CD16-	ANA811	578213
1230646	singlet	Singlet		578214
1230653	singlet	Singlet		578215
1230656	CD14+	CD14+	ANA804	578215
1230661		WBC		578216
1230669		Mono		578217
1230670	SLAN+	SLAN+	ANA906	578217
1230688	singlet	Singlet		578222
1230693	CD11c-	CD11c-	ANA814	578222
1230695	singlet	Singlet		578223
1230706	BDCA2, CD303+	BDCA2+	ANA870	578224
1230724		Lymo		578227
1230729	singlet	Singlet		578228
1230731		Lymo		578228
1230748	CD11c+	CD11c+	ANA814	578230
1230751		WBC		578231
1230757	BDCA1+	CD1c+	ANA895	578231
1230759		WBC		578232
1230760		Lymo		578232
1230769		Lymo		578233
1230771	BDCA2, CD303-	BDCA2-	ANA870	578233
1230774	BDCA1+	CD1c+	ANA895	578233
1230775	CD2+	CD2+	ANA860	578233
1230778		Lymo		578234
1230780	BDCA2, CD303-	BDCA2-	ANA870	578234
1230782	BDCA3-	BDCA3-	ANA894	578234
1230783	BDCA1+	CD1c+	ANA895	578234
1230784	B7-2+	CD86+	ANA868	578234
1230799	CD11c+	CD11c+	ANA814	578236
1230800	BDCA3+	BDCA3+	ANA894	578236
1230840	lymphocyte	Lymph		578241
1230845	CD3	CD3	ANA809	578242
1230856	CD4	CD4	ANA41	578244
1230861	CD3	CD3	ANA809	578245
1230862	CD4	CD4	ANA41	578245
1230883		WBC		578248
1230894	lymphocyte	Lymph		578249
1230901	singlet	Singlet		578250
1230905	CD4	CD4	ANA41	578250
1230926	CD45RA-	CD45RA-	ANA816	578252
1230927	CXCR3-	CXCR3-	ANA76	578252
1230930	singlet	Singlet		578253
1230939	singlet	Singlet		578254
1230943	CD4	CD4	ANA41	578254
1230944	CXCR5+	CXCR5+	ANA78	578254
1230950		WBC		578255
1230961	CXCR5-	CXCR5-	ANA78	578256
1230966	lymphocyte	Lymph		578257
1230969	CXCR5-	CXCR5-	ANA78	578257
1231009	CXCR3-	CXCR3-	ANA76	578261
1231019	CCR6+	CCR6+	ANA36	578262
1231022		WBC		578263
1231027	CD45RA-	CD45RA-	ANA816	578263
1231029	CCR6-	CCR6-	ANA36	578263
1231037	CXCR3-	CXCR3-	ANA76	578264
1231040	singlet	Singlet		578265
1231042	lymphocyte	Lymph		578265
1231051	singlet	Singlet		578267
1231055	CD8	CD8	ANA810	578267
1231062	CXCR5+	CXCR5+	ANA78	578268
