EXPSAMPLE_ACCESSION	TREATMENT_ACCESSION
ES983889	TRT2025
ES983894	TRT2025
ES983911	TRT2025
ES983938	TRT2025
ES983940	TRT2025
ES983945	TRT2025
ES983947	TRT2025
ES983950	TRT2025
ES983952	TRT2025
ES983955	TRT2025
ES983966	TRT2025
ES983974	TRT2025
ES983975	TRT2025
ES983978	TRT2025
ES983990	TRT2025
ES983993	TRT2025
ES983995	TRT2025
ES984010	TRT2025
ES984014	TRT2025
ES984024	TRT2025
ES984026	TRT2025
ES984027	TRT2025
ES984032	TRT2025
ES984044	TRT2025
ES984054	TRT2025
ES984062	TRT2025
ES984063	TRT2025
ES984073	TRT2025
ES984079	TRT2025
ES984084	TRT2025
ES984090	TRT2025
ES982601	TRT2025
ES982608	TRT2025
ES982624	TRT2025
ES982626	TRT2025
ES982629	TRT2025
ES982632	TRT2025
ES982637	TRT2025
ES982645	TRT2025
ES982657	TRT2025
ES982659	TRT2025
ES982660	TRT2025
ES982680	TRT2025
ES982682	TRT2025
ES982683	TRT2025
ES982687	TRT2025
ES982694	TRT2025
ES982701	TRT2025
ES982702	TRT2025
ES982704	TRT2025
ES982705	TRT2025
ES982706	TRT2025
ES982717	TRT2025
ES982731	TRT2025
ES982734	TRT2025
ES982742	TRT2025
ES982755	TRT2025
ES982758	TRT2025
ES982779	TRT2025
ES982796	TRT2025
ES1099422	TRT2025
ES1099424	TRT2025
ES1099427	TRT2025
ES1099430	TRT2025
ES1099436	TRT2025
ES1099442	TRT2025
ES1099443	TRT2025
ES1099447	TRT2025
ES1099452	TRT2025
ES1099460	TRT2025
ES1099466	TRT2025
ES1099469	TRT2025
ES1099476	TRT2025
ES1099484	TRT2025
ES1099485	TRT2025
ES1099486	TRT2025
ES1099492	TRT2025
ES1099506	TRT2025
ES1099532	TRT2025
ES1099551	TRT2025
ES1099553	TRT2025
ES1099554	TRT2025
ES1099556	TRT2025
ES1099563	TRT2025
ES981099	TRT2025
ES981100	TRT2025
ES981106	TRT2025
ES981117	TRT2025
ES981144	TRT2025
ES981157	TRT2025
ES981173	TRT2025
ES981177	TRT2025
ES981183	TRT2025
ES981197	TRT2025
ES981205	TRT2025
ES981217	TRT2025
ES981228	TRT2025
ES981231	TRT2025
ES1099304	TRT2025
ES1099310	TRT2025
ES1099312	TRT2025
ES1099323	TRT2025
ES1099337	TRT2025
ES1099347	TRT2025
ES1099350	TRT2025
ES1099351	TRT2025
ES1099352	TRT2025
ES1099353	TRT2025
ES1099363	TRT2025
ES1099373	TRT2025
ES1099375	TRT2025
ES1099386	TRT2025
ES1099389	TRT2025
ES1099396	TRT2025
ES1099399	TRT2025
ES1099405	TRT2025
ES1099409	TRT2025
ES982470	TRT2025
ES982479	TRT2025
ES982482	TRT2025
ES982487	TRT2025
ES982489	TRT2025
ES982495	TRT2025
ES982501	TRT2025
ES982509	TRT2025
ES982517	TRT2025
ES982527	TRT2025
ES982536	TRT2025
ES982539	TRT2025
ES982551	TRT2025
ES982573	TRT2025
ES982575	TRT2025
ES982578	TRT2025
ES982584	TRT2025
ES982594	TRT2025
ES982599	TRT2025
ES980943	TRT2025
ES980945	TRT2025
ES980961	TRT2025
ES980970	TRT2025
ES980977	TRT2025
ES981000	TRT2025
ES981001	TRT2025
ES981002	TRT2025
ES981010	TRT2025
ES981022	TRT2025
ES981027	TRT2025
ES981036	TRT2025
ES981039	TRT2025
ES981040	TRT2025
ES981047	TRT2025
ES981049	TRT2025
ES981062	TRT2025
ES981065	TRT2025
ES981067	TRT2025
ES981071	TRT2025
ES981073	TRT2025
ES981080	TRT2025
ES981083	TRT2025
ES1231582	TRT2025
ES1231585	TRT2025
ES1231597	TRT2025
ES1231602	TRT2025
ES1231632	TRT2025
ES1231635	TRT2025
ES1231644	TRT2025
ES1231671	TRT2025
ES1231685	TRT2025
ES1231693	TRT2025
ES1231697	TRT2025
ES1231699	TRT2025
ES1231704	TRT2025
ES1231713	TRT2025
ES1231716	TRT2025
ES1231719	TRT2025
ES1231720	TRT2025
ES1231735	TRT2025
ES1231741	TRT2025
ES1231748	TRT2025
ES1231761	TRT2025
ES1231762	TRT2025
ES1231764	TRT2025
ES1230555	TRT2025
ES1230558	TRT2025
ES1230561	TRT2025
ES1230563	TRT2025
ES1230565	TRT2025
ES1230573	TRT2025
ES1230588	TRT2025
ES1230599	TRT2025
ES1230600	TRT2025
ES1230603	TRT2025
ES1230612	TRT2025
ES1230614	TRT2025
ES1230622	TRT2025
ES1230628	TRT2025
ES1230632	TRT2025
ES1230643	TRT2025
ES1230645	TRT2025
ES1230648	TRT2025
ES1230652	TRT2025
ES1230653	TRT2025
ES1230654	TRT2025
ES1230658	TRT2025
ES1230667	TRT2025
ES1230668	TRT2025
ES1230676	TRT2025
ES1230682	TRT2025
ES1230693	TRT2025
ES1230697	TRT2025
ES1230698	TRT2025
ES1231002	TRT2025
ES1231008	TRT2025
ES1231020	TRT2025
ES1231033	TRT2025
ES1231040	TRT2025
ES1231045	TRT2025
ES1231048	TRT2025
ES1231054	TRT2025
ES1231071	TRT2025
ES1231076	TRT2025
ES1231084	TRT2025
ES1231103	TRT2025
ES1231110	TRT2025
ES1231111	TRT2025
ES1231113	TRT2025
ES1231114	TRT2025
ES1231115	TRT2025
ES1231122	TRT2025
ES1231127	TRT2025
ES1231131	TRT2025
ES1231483	TRT2025
ES1231484	TRT2025
ES1231492	TRT2025
ES1231494	TRT2025
ES1231502	TRT2025
ES1231514	TRT2025
ES1231515	TRT2025
ES1231517	TRT2025
ES1231521	TRT2025
ES1231527	TRT2025
ES1231538	TRT2025
ES1231541	TRT2025
ES1231567	TRT2025
ES1230725	TRT2025
ES1230727	TRT2025
ES1230728	TRT2025
ES1230736	TRT2025
ES1230738	TRT2025
ES1230740	TRT2025
ES1230749	TRT2025
ES1230754	TRT2025
ES1230773	TRT2025
ES1230780	TRT2025
ES1230785	TRT2025
ES1230789	TRT2025
ES1230817	TRT2025
ES1230846	TRT2025
ES1230878	TRT2025
ES1230897	TRT2025
ES1230910	TRT2025
ES1230912	TRT2025
ES1230913	TRT2025
ES1230917	TRT2025
ES1230927	TRT2025
ES1230934	TRT2025
ES1230947	TRT2025
ES1230954	TRT2025
ES1230960	TRT2025
ES1230967	TRT2025
ES1230971	TRT2025
ES1230976	TRT2025
ES1230994	TRT2025
ES983008	TRT2025
ES983014	TRT2025
ES983023	TRT2025
ES983035	TRT2025
ES983047	TRT2025
ES983067	TRT2025
ES983077	TRT2025
ES983087	TRT2025
ES983088	TRT2025
ES983094	TRT2025
ES983096	TRT2025
ES983116	TRT2025
ES983126	TRT2025
ES983129	TRT2025
ES983155	TRT2025
ES983162	TRT2025
ES983171	TRT2025
ES983174	TRT2025
ES983181	TRT2025
ES983186	TRT2025
ES983194	TRT2025
ES983214	TRT2025
ES983216	TRT2025
ES983218	TRT2025
ES983219	TRT2025
ES983220	TRT2025
ES983223	TRT2025
ES983224	TRT2025
ES983225	TRT2025
ES983240	TRT2025
ES983244	TRT2025
ES983246	TRT2025
ES983254	TRT2025
ES983262	TRT2025
ES983269	TRT2025
ES983272	TRT2025
ES983277	TRT2025
ES983279	TRT2025
ES983551	TRT2025
ES983564	TRT2025
ES983565	TRT2025
ES983581	TRT2025
ES983587	TRT2025
ES983606	TRT2025
ES983613	TRT2025
ES983617	TRT2025
ES983618	TRT2025
ES983624	TRT2025
ES983628	TRT2025
ES983634	TRT2025
ES983640	TRT2025
ES983642	TRT2025
ES983643	TRT2025
ES983645	TRT2025
ES983647	TRT2025
ES983651	TRT2025
ES983656	TRT2025
ES983657	TRT2025
ES983673	TRT2025
ES983680	TRT2025
ES983692	TRT2025
ES983695	TRT2025
ES983710	TRT2025
ES983713	TRT2025
ES983728	TRT2025
ES983729	TRT2025
ES983732	TRT2025
ES983744	TRT2025
ES983745	TRT2025
ES983749	TRT2025
ES983752	TRT2025
ES983761	TRT2025
ES983766	TRT2025
ES983781	TRT2025
ES983789	TRT2025
ES983791	TRT2025
ES983796	TRT2025
ES983797	TRT2025
ES983802	TRT2025
ES983820	TRT2025
ES982802	TRT2025
ES982815	TRT2025
ES982826	TRT2025
ES982831	TRT2025
ES982834	TRT2025
ES982835	TRT2025
ES982841	TRT2025
ES982852	TRT2025
ES982854	TRT2025
ES982855	TRT2025
ES982869	TRT2025
ES982876	TRT2025
ES982887	TRT2025
ES982890	TRT2025
ES982895	TRT2025
ES982908	TRT2025
ES982910	TRT2025
ES982913	TRT2025
ES982915	TRT2025
ES982917	TRT2025
ES982920	TRT2025
ES982931	TRT2025
ES982940	TRT2025
ES982945	TRT2025
ES982954	TRT2025
ES982957	TRT2025
ES982967	TRT2025
ES982980	TRT2025
ES982981	TRT2025
ES982989	TRT2025
ES983286	TRT2025
ES983290	TRT2025
ES983292	TRT2025
ES983298	TRT2025
ES983303	TRT2025
ES983317	TRT2025
ES983318	TRT2025
ES983320	TRT2025
ES983322	TRT2025
ES983325	TRT2025
ES983326	TRT2025
ES983349	TRT2025
ES983351	TRT2025
ES983354	TRT2025
ES983355	TRT2025
ES983357	TRT2025
ES983370	TRT2025
ES983381	TRT2025
ES983382	TRT2025
ES983404	TRT2025
ES983426	TRT2025
ES983446	TRT2025
ES983448	TRT2025
ES983459	TRT2025
ES983474	TRT2025
ES983475	TRT2025
ES983476	TRT2025
ES983488	TRT2025
ES983502	TRT2025
ES983503	TRT2025
ES983513	TRT2025
ES983517	TRT2025
ES983525	TRT2025
ES983528	TRT2025
ES983531	TRT2025
ES983535	TRT2025
ES983539	TRT2025
ES983867	TRT2025
ES983880	TRT2025
ES983899	TRT2025
ES983908	TRT2025
ES983909	TRT2025
ES983922	TRT2025
ES983948	TRT2025
ES983956	TRT2025
ES983957	TRT2025
ES983959	TRT2025
ES983976	TRT2025
ES983987	TRT2025
ES983994	TRT2025
ES984002	TRT2025
ES984003	TRT2025
ES984004	TRT2025
ES984006	TRT2025
ES984007	TRT2025
ES984020	TRT2025
ES984028	TRT2025
ES984033	TRT2025
ES984042	TRT2025
ES984049	TRT2025
ES984050	TRT2025
ES984053	TRT2025
ES984066	TRT2025
ES984068	TRT2025
ES984077	TRT2025
ES984086	TRT2025
ES982605	TRT2025
ES982606	TRT2025
ES982610	TRT2025
ES982620	TRT2025
ES982647	TRT2025
ES982656	TRT2025
ES982669	TRT2025
ES982676	TRT2025
ES982688	TRT2025
ES982695	TRT2025
ES982709	TRT2025
ES982711	TRT2025
ES982716	TRT2025
ES982722	TRT2025
ES982723	TRT2025
ES982726	TRT2025
ES982727	TRT2025
ES982728	TRT2025
ES982733	TRT2025
ES982740	TRT2025
ES982744	TRT2025
ES982745	TRT2025
ES982749	TRT2025
ES982767	TRT2025
ES982775	TRT2025
ES982792	TRT2025
ES982794	TRT2025
ES982798	TRT2025
ES1099420	TRT2025
ES1099421	TRT2025
ES1099431	TRT2025
ES1099479	TRT2025
ES1099481	TRT2025
ES1099490	TRT2025
ES1099497	TRT2025
ES1099502	TRT2025
ES1099528	TRT2025
ES1099529	TRT2025
ES1099531	TRT2025
ES981093	TRT2025
ES981098	TRT2025
ES981108	TRT2025
ES981129	TRT2025
ES981143	TRT2025
ES981149	TRT2025
ES981169	TRT2025
ES981181	TRT2025
ES981191	TRT2025
ES981214	TRT2025
ES981215	TRT2025
ES981218	TRT2025
ES981219	TRT2025
ES981226	TRT2025
ES981232	TRT2025
ES1099307	TRT2025
ES1099309	TRT2025
ES1099315	TRT2025
ES1099318	TRT2025
ES1099329	TRT2025
ES1099335	TRT2025
ES1099343	TRT2025
ES1099355	TRT2025
ES1099360	TRT2025
ES1099369	TRT2025
ES1099372	TRT2025
ES1099392	TRT2025
ES1099395	TRT2025
ES1099402	TRT2025
ES1099406	TRT2025
ES1099416	TRT2025
ES982464	TRT2025
ES982468	TRT2025
ES982471	TRT2025
ES982481	TRT2025
ES982484	TRT2025
ES982503	TRT2025
ES982513	TRT2025
ES982528	TRT2025
ES982535	TRT2025
ES982550	TRT2025
ES982561	TRT2025
ES982590	TRT2025
ES980942	TRT2025
ES980965	TRT2025
ES980967	TRT2025
ES980968	TRT2025
ES980976	TRT2025
ES981008	TRT2025
ES981025	TRT2025
ES981033	TRT2025
ES981054	TRT2025
ES981058	TRT2025
ES981061	TRT2025
ES981075	TRT2025
ES981082	TRT2025
ES1231596	TRT2025
ES1231606	TRT2025
ES1231613	TRT2025
ES1231617	TRT2025
ES1231655	TRT2025
ES1231661	TRT2025
ES1231662	TRT2025
ES1231665	TRT2025
ES1231673	TRT2025
ES1231674	TRT2025
ES1231688	TRT2025
ES1231698	TRT2025
ES1231702	TRT2025
ES1231712	TRT2025
ES1231715	TRT2025
ES1231725	TRT2025
ES1231743	TRT2025
ES1231750	TRT2025
ES1231752	TRT2025
ES1231757	TRT2025
ES1231765	TRT2025
ES1231768	TRT2025
ES1230559	TRT2025
ES1230562	TRT2025
ES1230567	TRT2025
ES1230569	TRT2025
ES1230604	TRT2025
ES1230607	TRT2025
ES1230610	TRT2025
ES1230624	TRT2025
ES1230626	TRT2025
ES1230627	TRT2025
ES1230641	TRT2025
ES1230644	TRT2025
ES1230647	TRT2025
ES1230656	TRT2025
ES1230671	TRT2025
ES1230686	TRT2025
ES1230709	TRT2025
ES1231007	TRT2025
ES1231023	TRT2025
ES1231024	TRT2025
ES1231026	TRT2025
ES1231031	TRT2025
ES1231051	TRT2025
ES1231058	TRT2025
ES1231096	TRT2025
ES1231097	TRT2025
ES1231098	TRT2025
ES1231112	TRT2025
ES1231116	TRT2025
ES1231129	TRT2025
ES1231139	TRT2025
ES1231141	TRT2025
ES1231142	TRT2025
ES1231146	TRT2025
ES1231154	TRT2025
ES1231157	TRT2025
ES1231475	TRT2025
ES1231493	TRT2025
ES1231497	TRT2025
ES1231503	TRT2025
ES1231506	TRT2025
ES1231516	TRT2025
ES1231533	TRT2025
ES1231543	TRT2025
ES1231546	TRT2025
ES1231548	TRT2025
ES1231574	TRT2025
ES1230710	TRT2025
ES1230712	TRT2025
ES1230733	TRT2025
ES1230745	TRT2025
ES1230748	TRT2025
ES1230760	TRT2025
ES1230772	TRT2025
ES1230779	TRT2025
ES1230793	TRT2025
ES1230800	TRT2025
ES1230801	TRT2025
ES1230828	TRT2025
ES1230831	TRT2025
ES1230834	TRT2025
ES1230836	TRT2025
ES1230844	TRT2025
ES1230851	TRT2025
ES1230854	TRT2025
ES1230856	TRT2025
ES1230860	TRT2025
ES1230862	TRT2025
ES1230865	TRT2025
ES1230867	TRT2025
ES1230869	TRT2025
ES1230882	TRT2025
ES1230883	TRT2025
ES1230885	TRT2025
ES1230898	TRT2025
ES1230922	TRT2025
ES1230929	TRT2025
ES1230938	TRT2025
ES1230945	TRT2025
ES1230952	TRT2025
ES1230964	TRT2025
ES1230965	TRT2025
ES1230970	TRT2025
