FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1068485	B7-2+	CD86+	ANA868	535096
1068487	HLADR+	HLA-DR+	ANA812	535097
1068488	BDCA2, CD303-	BDCA2-	ANA870	535097
1068492	HLADR+	HLA-DR+	ANA812	535098
1068499	BDCA2, CD303-	BDCA2-	ANA870	535099
1068507	CD11c+	CD11c+	ANA814	535100
1068510	CD2+	CD2+	ANA860	535100
1068512	HLADR+	HLA-DR+	ANA812	535101
1068527	BDCA2, CD303-	BDCA2-	ANA870	535103
1068537	CD2-	CD2-	ANA860	535104
1068548	CD11c+	CD11c+	ANA814	535106
1068580	CD14+	CD14+	ANA804	535115
1068604	CD14+	CD14+	ANA804	535121
1068605	HLADR+	HLA-DR+	ANA812	535121
1068610	CD16-	CD16-	ANA811	535122
1068612	HLADRhi	HLA-DRhi	ANA812	535123
1068626	CD16+	CD16+	ANA811	535127
1068628	CD14+	CD14+	ANA804	535128
1068650	CD16-	CD16-	ANA811	535133
1068656	CD3+	CD3+	ANA809	535138
1068662	CD3+	CD3+	ANA809	535141
1068667	CD4+	CD4+	ANA41	535142
1068683	CCR6-	CCR6-	ANA36	535144
1068691	CD278+	ICOS+	ANA898	535145
1068702	CXCR5+	CXCR5+	ANA78	535147
1068709	CD8-	CD8-	ANA810	535148
1068716	CD8-	CD8-	ANA810	535149
1068718	CD45RA-	CD45RA-	ANA816	535149
1068719	CXCR3-	CXCR3-	ANA76	535149
1068747	CD278+	ICOS+	ANA898	535153
1068752	CD45RA-	CD45RA-	ANA816	535154
1068755	CD3+	CD3+	ANA809	535155
1068760	CXCR3+	CXCR3+	ANA76	535155
1068763	CD3+	CD3+	ANA809	535156
1068796	CXCR5-	CXCR5-	ANA78	535160
1068800	CD3+	CD3+	ANA809	535161
1068802	CD8-	CD8-	ANA810	535161
1068807	CD278+	ICOS+	ANA898	535161
1068816	CD4-	CD4-	ANA41	535164
1068817	CD8+	CD8+	ANA810	535164
1068823	CD3+	CD3+	ANA809	535166
1068827	CD19+	CD19+	ANA805	535167
1068830	CD19+	CD19+	ANA805	535168
1068831	CD3-	CD3-	ANA809	535168
1068832	CD14-	CD14-	ANA804	535168
1068833	B7-2+	CD86+	ANA868	535168
1068846	CD27+	CD27+	ANA40	535171
1068858	CD20-	CD20-	ANA806	535173
1068864	CD24+	CD24+	ANA807	535174
1068868	CD38+	CD38+	ANA808	535175
1068870	B7-2+	CD86+	ANA868	535175
1068882	CD3-	CD3-	ANA809	535178
1068890	IgD-	IgD-	ANA813	535179
1068905	CD19+	CD19+	ANA805	535183
1068908	CD27+	CD27+	ANA40	535183
1068912	CD3-	CD3-	ANA809	535184
1068925	CD14-	CD14-	ANA804	535186
1068931	CD20-	CD20-	ANA806	535187
1068932	B7-2+	CD86+	ANA868	535187
1068935	BDCA2, CD303+	BDCA2+	ANA870	535188
1068936	CD11c-	CD11c-	ANA814	535188
1068957		Lin1-		535193
1068961		Lin1-		535194
1068968	BDCA2, CD303-	BDCA2-	ANA870	535195
1068970	CD2+	CD2+	ANA860	535195
1068976		Lin1-		535197
1068979	CD11c+	CD11c+	ANA814	535197
1068981		Lin1-		535198
1068983	BDCA2, CD303-	BDCA2-	ANA870	535198
1068985	BDCA3-	BDCA3-	ANA894	535198
1068987		Lin1-		535199
1068994		Lin1-		535200
1068996	BDCA2, CD303-	BDCA2-	ANA870	535200
1068998	BDCA3-	BDCA3-	ANA894	535200
1069004	CD11c+	CD11c+	ANA814	535201
1069015		Lin1-		535203
1069017	BDCA2, CD303-	BDCA2-	ANA870	535203
1069018	CD11c+	CD11c+	ANA814	535203
1069022	HLADR+	HLA-DR+	ANA812	535204
1069056	CD16+	CD16+	ANA811	535210
1069065	CD16-	CD16-	ANA811	535213
1069066	CD14+	CD14+	ANA804	535214
1069074	CD14+	CD14+	ANA804	535216
1069081	CCRL1-	CX3CR1-	ANA59	535217
1069082	CD14+	CD14+	ANA804	535218
1069114	CD14+	CD14+	ANA804	535227
1069124	CD16-	CD16-	ANA811	535229
1069127	HLADR+	HLA-DR+	ANA812	535230
1069130	CD14+	CD14+	ANA804	535231
1069131	HLADR+	HLA-DR+	ANA812	535231
1069133	SLAN+	SLAN+	ANA906	535231
1069139	HLADR+	HLA-DR+	ANA812	535233
1069140	CD16-	CD16-	ANA811	535233
1069141	SLAN-	SLAN-	ANA906	535233
1069164	CXCR5+	CXCR5+	ANA78	535243
1069173	CCR6-	CCR6-	ANA36	535244
1069186	CD45RA-	CD45RA-	ANA816	535246
1069191	CD8-	CD8-	ANA810	535247
1069207	CXCR5+	CXCR5+	ANA78	535249
1069210	CCR6+	CCR6+	ANA36	535249
1069215	CXCR5+	CXCR5+	ANA78	535250
1069225	CCR6-	CCR6-	ANA36	535251
1069226	CD278+	ICOS+	ANA898	535251
1069230	CXCR5-	CXCR5-	ANA78	535252
1069244	CCR6-	CCR6-	ANA36	535254
1069293	CXCR5-	CXCR5-	ANA78	535261
1069297	CD278+	ICOS+	ANA898	535261
1069301	CD3+	CD3+	ANA809	535263
1069305	CD3+	CD3+	ANA809	535264
1069313	CD3+	CD3+	ANA809	535266
1069321	CD3-	CD3-	ANA809	535268
1069323	B7-2+	CD86+	ANA868	535268
1069326	CD14-	CD14-	ANA804	535269
1069337	CD138+	CD138+	ANA891	535271
1069340	CD3-	CD3-	ANA809	535272
1069354	CD24+	CD24+	ANA807	535274
1069367	CD3-	CD3-	ANA809	535277
1069370	IgD+	IgD+	ANA813	535277
1069389	CD19+	CD19+	ANA805	535282
1069393	IgD+	IgD+	ANA813	535282
1069410	CD27-	CD27-	ANA40	535285
1069422	B7-2+	CD86+	ANA868	535287
1069430	CD11c-	CD11c-	ANA814	535289
1069441	B7-2+	CD86+	ANA868	535291
1069448	HLADR+	HLA-DR+	ANA812	535293
1069450	CD11c+	CD11c+	ANA814	535293
1069458	BDCA2, CD303-	BDCA2-	ANA870	535295
1069463	BDCA2, CD303-	BDCA2-	ANA870	535296
1069466		Lin1-		535297
1069480	CD11c+	CD11c+	ANA814	535299
1069482	BDCA1+	CD1c+	ANA895	535299
1069485	HLADR+	HLA-DR+	ANA812	535300
1069486	BDCA2, CD303-	BDCA2-	ANA870	535300
1069493	BDCA2, CD303-	BDCA2-	ANA870	535301
1069495	BDCA3-	BDCA3-	ANA894	535301
1069496	BDCA1+	CD1c+	ANA895	535301
1069498		Lin1-		535302
1069501	CD11c+	CD11c+	ANA814	535302
1069519	HLADR+	HLA-DR+	ANA812	535305
1069523	BDCA1-	CD1c-	ANA895	535305
1069524	CD2+	CD2+	ANA860	535305
1069531	B7-2+	CD86+	ANA868	535306
1069552	CD16-	CD16-	ANA811	535312
1069563	CCRL1+	CX3CR1+	ANA59	535315
1069568	CD14+	CD14+	ANA804	535317
1069569	HLADR+	HLA-DR+	ANA812	535317
1069570	CD16-	CD16-	ANA811	535317
1069582	CD16+	CD16+	ANA811	535320
1069593	CD16+	CD16+	ANA811	535323
1069602	CD16-	CD16-	ANA811	535326
1069608	CD14+	CD14+	ANA804	535328
1069612	CD14+	CD14+	ANA804	535329
1069616	CD14+	CD14+	ANA804	535330
1069630	CD16-	CD16-	ANA811	535333
1069637	CD3+	CD3+	ANA809	535339
1069643	CD4+	CD4+	ANA41	535341
1069659	CD8-	CD8-	ANA810	535344
1069660	CXCR5+	CXCR5+	ANA78	535344
1069664	CD3+	CD3+	ANA809	535345
1069677	CXCR3+	CXCR3+	ANA76	535346
1069678	CCR6+	CCR6+	ANA36	535346
1069712	CXCR5+	CXCR5+	ANA78	535351
1069721	CD45RA-	CD45RA-	ANA816	535352
1069724	CD8-	CD8-	ANA810	535353
1069725	CXCR5-	CXCR5-	ANA78	535353
1069726	CD45RA-	CD45RA-	ANA816	535353
1069732	CD45RA-	CD45RA-	ANA816	535354
1069746	CXCR5-	CXCR5-	ANA78	535356
1069750	CD3+	CD3+	ANA809	535357
1069756	CCR6+	CCR6+	ANA36	535357
1069763	CXCR3-	CXCR3-	ANA76	535358
1069806	CD278+	ICOS+	ANA898	535366
1069808	CD3-	CD3-	ANA809	535367
1069816	CD14-	CD14-	ANA804	535369
1069824	CD3-	CD3-	ANA809	535371
1069830	CD3-	CD3-	ANA809	535372
1069831	CD14-	CD14-	ANA804	535372
1069837	CD38+	CD38+	ANA808	535373
1069839	B7-2+	CD86+	ANA868	535373
1069850	B7-2+	CD86+	ANA868	535375
1069854	CD27-	CD27-	ANA40	535376
1069857	CD3-	CD3-	ANA809	535377
1069867	CD3-	CD3-	ANA809	535379
1069889	IgD+	IgD+	ANA813	535383
1069893	CD14-	CD14-	ANA804	535384
1069897	CD19+	CD19+	ANA805	535385
1069900	CD27-	CD27-	ANA40	535385
1069903	CD19+	CD19+	ANA805	535386
1069906	CD20+	CD20+	ANA806	535386
1069908	CD19+	CD19+	ANA805	535387
1069918	HLADR+	HLA-DR+	ANA812	535389
1069943	BDCA2, CD303-	BDCA2-	ANA870	535394
1069974		Lin1-		535400
1069979	BDCA1+	CD1c+	ANA895	535400
1069983	BDCA2, CD303-	BDCA2-	ANA870	535401
1069984	CD11c+	CD11c+	ANA814	535401
1069995		Lin1-		535403
1069999	BDCA3+	BDCA3+	ANA894	535403
1070001		Lin1-		535404
1070005	BDCA3+	BDCA3+	ANA894	535404
1070018	CD11c+	CD11c+	ANA814	535406
1070033	CD40+	CD40+	ANA42	535409
1070038	HLADR+	HLA-DR+	ANA812	535411
1070049	CCRL1+	CX3CR1+	ANA59	535414
1070060	CD16-	CD16-	ANA811	535417
1070071	HLADR+	HLA-DR+	ANA812	535420
1070088	HLADRlo	HLA-DRlo	ANA812	535425
1070090	CD14+	CD14+	ANA804	535426
1070098	CD14+	CD14+	ANA804	535428
1070102	CD14+	CD14+	ANA804	535429
1070128	CD278+	ICOS+	ANA898	535439
1070144	CXCR5+	CXCR5+	ANA78	535443
1070154	CD3+	CD3+	ANA809	535445
1070161	CD278+	ICOS+	ANA898	535445
1070168	CCR6+	CCR6+	ANA36	535446
1070188	CD45RA-	CD45RA-	ANA816	535449
1070194	CD8-	CD8-	ANA810	535450
1070221	CXCR5-	CXCR5-	ANA78	535454
1070225	CD3+	CD3+	ANA809	535455
1070226	CD4+	CD4+	ANA41	535455
1070230	CXCR3+	CXCR3+	ANA76	535455
1070231	CCR6-	CCR6-	ANA36	535455
1070250	CD8-	CD8-	ANA810	535458
1070251	CXCR5-	CXCR5-	ANA78	535458
1070262	CD278+	ICOS+	ANA898	535459
1070263	CD3+	CD3+	ANA809	535460
1070266	CXCR5-	CXCR5-	ANA78	535460
1070267	CD45RA-	CD45RA-	ANA816	535460
1070268	CXCR3-	CXCR3-	ANA76	535460
1070273	CXCR5-	CXCR5-	ANA78	535461
1070295	CD8+	CD8+	ANA810	535466
1070298	CD3-	CD3-	ANA809	535467
1070302	CD14-	CD14-	ANA804	535468
1070305	CD3-	CD3-	ANA809	535469
1070326	CD14-	CD14-	ANA804	535473
1070327	CD38+	CD38+	ANA808	535473
1070331	CD3-	CD3-	ANA809	535474
1070339	CD24+	CD24+	ANA807	535475
1070341	CD19+	CD19+	ANA805	535476
1070344	CD27-	CD27-	ANA40	535476
1070350	IgD+	IgD+	ANA813	535477
1070361	CD19+	CD19+	ANA805	535480
1070367	CD14-	CD14-	ANA804	535481
1070408	HLADR+	HLA-DR+	ANA812	535489
1070437	HLADR+	HLA-DR+	ANA812	535495
1070460	CD11c+	CD11c+	ANA814	535499
1070465	HLADR+	HLA-DR+	ANA812	535500
1070471		Lin1-		535501
1070478		Lin1-		535502
1070484	B7-2-	CD86-	ANA868	535502
1070486	HLADR+	HLA-DR+	ANA812	535503
1070499	HLADR+	HLA-DR+	ANA812	535505
1070508	CD11c+	CD11c+	ANA814	535506
1070509	BDCA3+	BDCA3+	ANA894	535506
1070523	CD40+	CD40+	ANA42	535509
1070546	CD16+	CD16+	ANA811	535516
1070561	HLADR+	HLA-DR+	ANA812	535520
1070563	CD11b-	CD11b-	ANA878	535520
1070564	CD14+	CD14+	ANA804	535521
1070571	CD14+	CD14+	ANA804	535523
1070583	B7-2+	CD86+	ANA868	535526
1070584	CD14+	CD14+	ANA804	535527
1070588	CD14+	CD14+	ANA804	535528
1070602	CD16+	CD16+	ANA811	535531
1070613	granulocyte	granulocyte		535535
1070616	CD3+	CD3+	ANA809	535538
1070617	CD3+	CD3+	ANA809	535539
1070620	CD4+	CD4+	ANA41	535540
1070631	CD3+	CD3+	ANA809	535543
1070655	CXCR5+	CXCR5+	ANA78	535546
1070660	CD4+	CD4+	ANA41	535547
1070661	CD8-	CD8-	ANA810	535547
1070669	CD8-	CD8-	ANA810	535548
1070682	CD3+	CD3+	ANA809	535550
1070693	CD45RA-	CD45RA-	ANA816	535551
1070700	CXCR5-	CXCR5-	ANA78	535552
1070701	CD45RA-	CD45RA-	ANA816	535552
1070707	CD278+	ICOS+	ANA898	535553
1070728	CXCR3+	CXCR3+	ANA76	535556
1070758	CXCR3-	CXCR3-	ANA76	535560
1070760	CD3+	CD3+	ANA809	535561
1070771	CD3+	CD3+	ANA809	535563
1070802	CD138+	CD138+	ANA891	535570
1070805	CD14-	CD14-	ANA804	535571
1070815	CD3-	CD3-	ANA809	535573
1070842	CD3-	CD3-	ANA809	535578
1070844	CD27+	CD27+	ANA40	535578
1070845	IgD-	IgD-	ANA813	535578
1070852	CD3-	CD3-	ANA809	535580
1070853	CD14-	CD14-	ANA804	535580
1070862	CD27-	CD27-	ANA40	535582
1070865	CD19+	CD19+	ANA805	535583
1070889	CD3-	CD3-	ANA809	535587
1070892	B7-2+	CD86+	ANA868	535587
1070894	HLADR+	HLA-DR+	ANA812	535588
1070916	B7-2-	CD86-	ANA868	535592
1070917		Lin1-		535593
1070918	HLADR+	HLA-DR+	ANA812	535593
1070936		Lin1-		535597
1070945	BDCA3-	BDCA3-	ANA894	535598
1070947		Lin1-		535599
1070952	BDCA1+	CD1c+	ANA895	535599
1070955	HLADR+	HLA-DR+	ANA812	535600
1070956	BDCA2, CD303-	BDCA2-	ANA870	535600
1070962	HLADR+	HLA-DR+	ANA812	535601
1070969	HLADR+	HLA-DR+	ANA812	535602
1070972	BDCA3-	BDCA3-	ANA894	535602
1070978	CD11c+	CD11c+	ANA814	535603
1071001	B7-2+	CD86+	ANA868	535606
1071004	BDCA2, CD303-	BDCA2-	ANA870	535607
1071028	CD16-	CD16-	ANA811	535614
1071033	CCRL1+	CX3CR1+	ANA59	535615
1071034	CD14+	CD14+	ANA804	535616
1071035	HLADR+	HLA-DR+	ANA812	535616
1071075	HLADR+	HLA-DR+	ANA812	535627
1071093	SLAN+	SLAN+	ANA906	535631
1071099	HLADR+	HLA-DR+	ANA812	535633
1071121	CD3+	CD3+	ANA809	535643
1071135	CD4+	CD4+	ANA41	535645
1071143	CD4+	CD4+	ANA41	535646
1071144	CD8-	CD8-	ANA810	535646
1071151	CD8-	CD8-	ANA810	535647
1071152	CXCR5+	CXCR5+	ANA78	535647
1071161	CD45RA-	CD45RA-	ANA816	535648
1071169	CXCR3-	CXCR3-	ANA76	535649
1071184	CXCR3-	CXCR3-	ANA76	535651
1071186	CD278+	ICOS+	ANA898	535651
1071189	CD8-	CD8-	ANA810	535652
1071208	CXCR5-	CXCR5-	ANA78	535655
1071220	CD3+	CD3+	ANA809	535657
1071222	CD8-	CD8-	ANA810	535657
1071230	CD8-	CD8-	ANA810	535658
1071244	CD4+	CD4+	ANA41	535660
1071254	CD45RA-	CD45RA-	ANA816	535661
1071256	CCR6-	CCR6-	ANA36	535661
1071268	CXCR3+	CXCR3+	ANA76	535664
1071276	CD278+	ICOS+	ANA898	535666
1071283	B7-2+	CD86+	ANA868	535668
1071285	CD3-	CD3-	ANA809	535669
1071288	CD19+	CD19+	ANA805	535670
1071313	CD38+	CD38+	ANA808	535674
1071315	CD19+	CD19+	ANA805	535675
1071317	CD14-	CD14-	ANA804	535675
1071318	CD38+	CD38+	ANA808	535675
1071327	CD3-	CD3-	ANA809	535677
1071331	CD19+	CD19+	ANA805	535678
1071342	CD3-	CD3-	ANA809	535680
1071343	CD14-	CD14-	ANA804	535680
1071346	CD3-	CD3-	ANA809	535681
1071354	B7-2+	CD86+	ANA868	535682
1071375	CD14-	CD14-	ANA804	535686
1071391	CD2-	CD2-	ANA860	535689
1071396	CD2+	CD2+	ANA860	535690
1071404	BDCA2, CD303+	BDCA2+	ANA870	535692
1071414	CD11c+	CD11c+	ANA814	535694
1071430	B7-2-	CD86-	ANA868	535697
1071435	BDCA3-	BDCA3-	ANA894	535698
1071437		Lin1-		535699
1071458		Lin1-		535702
1071464	B7-2-	CD86-	ANA868	535702
1071474	CD11c+	CD11c+	ANA814	535704
1071478		Lin1-		535705
1071480	BDCA2, CD303-	BDCA2-	ANA870	535705
1071490	BDCA1-	CD1c-	ANA895	535706
1071498	B7-2-	CD86-	ANA868	535707
1071507	CD14+	CD14+	ANA804	535711
1071515	CD16-	CD16-	ANA811	535713
1071525	HLADR+	HLA-DR+	ANA812	535716
1071527	CCRL1-	CX3CR1-	ANA59	535716
1071528	CD14+	CD14+	ANA804	535717
1071535	CD11b+	CD11b+	ANA878	535718
1071537	HLADR+	HLA-DR+	ANA812	535719
1071541	HLADR+	HLA-DR+	ANA812	535720
1071557	CD14+	CD14+	ANA804	535725
1071571	B7-2-	CD86-	ANA868	535728
1071572	CD14+	CD14+	ANA804	535729
1071593	granulocyte	granulocyte		535735
1071598	CD278+	ICOS+	ANA898	535739
1071606	CD3+	CD3+	ANA809	535742
1071615	CD45RA-	CD45RA-	ANA816	535743
1071617	CD3+	CD3+	ANA809	535744
1071628	CD45RA-	CD45RA-	ANA816	535745
1071641	CD8-	CD8-	ANA810	535747
1071662	CD3+	CD3+	ANA809	535750
1071680	CXCR5-	CXCR5-	ANA78	535752
1071682	CD3+	CD3+	ANA809	535753
1071692	CD45RA-	CD45RA-	ANA816	535754
1071693	CXCR3+	CXCR3+	ANA76	535754
1071701	CCR6-	CCR6-	ANA36	535755
1071710	CD3+	CD3+	ANA809	535757
1071715	CXCR3+	CXCR3+	ANA76	535757
1071727	CD8-	CD8-	ANA810	535759
1071728	CXCR5-	CXCR5-	ANA78	535759
1071738	CXCR3-	CXCR3-	ANA76	535760
1071756	CD4-	CD4-	ANA41	535764
1071766	CD278+	ICOS+	ANA898	535766
1071775	CD3-	CD3-	ANA809	535769
1071805	CD19+	CD19+	ANA805	535775
1071809	CD24+	CD24+	ANA807	535775
1071810	B7-2+	CD86+	ANA868	535775
1071816	CD19+	CD19+	ANA805	535777
1071820	IgD+	IgD+	ANA813	535777
1071821	CD19+	CD19+	ANA805	535778
1071832	CD3-	CD3-	ANA809	535780
1071859	CD14-	CD14-	ANA804	535785
1071861	IgD-	IgD-	ANA813	535785
1071863	CD19+	CD19+	ANA805	535786
1071877		Lin1-		535789
1071879	BDCA2, CD303+	BDCA2+	ANA870	535789
1071884	BDCA2, CD303+	BDCA2+	ANA870	535790
1071906		Lin1-		535795
1071908	BDCA2, CD303-	BDCA2-	ANA870	535795
1071910	CD2+	CD2+	ANA860	535795
1071917	HLADR+	HLA-DR+	ANA812	535797
1071919	CD11c+	CD11c+	ANA814	535797
1071920	B7-2-	CD86-	ANA868	535797
1071924	CD11c+	CD11c+	ANA814	535798
1071928	HLADR+	HLA-DR+	ANA812	535799
1071937	CD11c+	CD11c+	ANA814	535800
1071956	HLADR+	HLA-DR+	ANA812	535803
1071957	BDCA2, CD303-	BDCA2-	ANA870	535803
1071961		Lin1-		535804
1071997	CD14+	CD14+	ANA804	535811
1071998	HLADR+	HLA-DR+	ANA812	535811
1072001	HLADR+	HLA-DR+	ANA812	535812
1072005	CD16-	CD16-	ANA811	535813
1072010	CD14+	CD14+	ANA804	535815
1072017	CCRL1-	CX3CR1-	ANA59	535816
1072020	CD16-	CD16-	ANA811	535817
1072044	CD14+	CD14+	ANA804	535824
1072056	CD16+	CD16+	ANA811	535827
1072057	B7-2+	CD86+	ANA868	535827
1072063	HLADR+	HLA-DR+	ANA812	535829
1072069	SLAN+	SLAN+	ANA906	535830
1072074	CD14+	CD14+	ANA804	535832
1072077	SLAN-	SLAN-	ANA906	535832
1072090	CD4+	CD4+	ANA41	535840
1072114	CD3+	CD3+	ANA809	535845
1072117	CXCR5+	CXCR5+	ANA78	535845
1072142	CXCR3-	CXCR3-	ANA76	535848
1072151	CD278+	ICOS+	ANA898	535849
1072163	CD45RA-	CD45RA-	ANA816	535851
1072183	CXCR3+	CXCR3+	ANA76	535854
1072188	CXCR5-	CXCR5-	ANA78	535855
1072189	CD45RA-	CD45RA-	ANA816	535855
1072203	CXCR5-	CXCR5-	ANA78	535857
1072208	CD3+	CD3+	ANA809	535858
1072209	CD4+	CD4+	ANA41	535858
1072211	CXCR5-	CXCR5-	ANA78	535858
1072213	CXCR3-	CXCR3-	ANA76	535858
1072219	CD45RA-	CD45RA-	ANA816	535859
1072240	CD8+	CD8+	ANA810	535862
1072258	CD3-	CD3-	ANA809	535867
1072259	CD14-	CD14-	ANA804	535867
1072275	CD14-	CD14-	ANA804	535871
1072279	CD19+	CD19+	ANA805	535872
1072291	CD3-	CD3-	ANA809	535874
1072304	CD27-	CD27-	ANA40	535876
1072315	IgD-	IgD-	ANA813	535878
1072319	CD27-	CD27-	ANA40	535879
1072324	CD20+	CD20+	ANA806	535880
1072332	CD27-	CD27-	ANA40	535882
1072337	CD14-	CD14-	ANA804	535883
1072338	CD27+	CD27+	ANA40	535883
1072342	CD3-	CD3-	ANA809	535884
1072351	IgD-	IgD-	ANA813	535885
1072354	CD3-	CD3-	ANA809	535886
1072356	CD20+	CD20+	ANA806	535886
1072357	B7-2+	CD86+	ANA868	535886
1072365	BDCA2, CD303+	BDCA2+	ANA870	535888
1072372		Lin1-		535890
1072377		Lin1-		535891
1072387		Lin1-		535893
1072391		Lin1-		535894
1072392	HLADR+	HLA-DR+	ANA812	535894
1072396		Lin1-		535895
1072406		Lin1-		535897
1072407	HLADR+	HLA-DR+	ANA812	535897
1072409	CD11c+	CD11c+	ANA814	535897
1072417		Lin1-		535899
1072420	CD11c+	CD11c+	ANA814	535899
1072421	BDCA3-	BDCA3-	ANA894	535899
1072432	HLADR+	HLA-DR+	ANA812	535901
1072446	HLADR+	HLA-DR+	ANA812	535903
1072448	CD11c+	CD11c+	ANA814	535903
1072449	BDCA3+	BDCA3+	ANA894	535903
1072455	BDCA3+	BDCA3+	ANA894	535904
1072458		Lin1-		535905
1072460	BDCA2, CD303-	BDCA2-	ANA870	535905
1072461	CD11c+	CD11c+	ANA814	535905
1072487	CD14+	CD14+	ANA804	535911
1072507	CCRL1-	CX3CR1-	ANA59	535916
1072509	HLADR+	HLA-DR+	ANA812	535917
1072514	CD16-	CD16-	ANA811	535918
1072519	CD11b+	CD11b+	ANA878	535919
1072525	HLADR+	HLA-DR+	ANA812	535921
1072531	CD14+	CD14+	ANA804	535923
1072548	CD14+	CD14+	ANA804	535928
1072549	HLADR+	HLA-DR+	ANA812	535928
1072553	HLADR+	HLA-DR+	ANA812	535929
1072556	CD14+	CD14+	ANA804	535930
1072576	CD3+	CD3+	ANA809	535938
1072584	CD8-	CD8-	ANA810	535941
1072590	CD45RA-	CD45RA-	ANA816	535942
1072591	CD3+	CD3+	ANA809	535943
1072592	CD4+	CD4+	ANA41	535943
1072593	CD8-	CD8-	ANA810	535943
1072605	CD4+	CD4+	ANA41	535945
1072608	CD45RA-	CD45RA-	ANA816	535945
1072613	CD4+	CD4+	ANA41	535946
1072619	CD3+	CD3+	ANA809	535947
1072625	CCR6+	CCR6+	ANA36	535947
1072646	CD45RA-	CD45RA-	ANA816	535950
1072647	CXCR3-	CXCR3-	ANA76	535950
1072662	CD3+	CD3+	ANA809	535953
1072665	CXCR5-	CXCR5-	ANA78	535953
1072667	CD278+	ICOS+	ANA898	535953
1072679	CD45RA-	CD45RA-	ANA816	535955
1072680	CXCR3+	CXCR3+	ANA76	535955
1072733	CD8+	CD8+	ANA810	535963
1072734	CCR6+	CCR6+	ANA36	535963
1072737	CD8+	CD8+	ANA810	535964
1072742	CXCR5+	CXCR5+	ANA78	535965
1072751	CD3-	CD3-	ANA809	535968
1072753	B7-2+	CD86+	ANA868	535968
1072767	CD138+	CD138+	ANA891	535971
1072768	B7-2+	CD86+	ANA868	535971
1072771	CD14-	CD14-	ANA804	535972
1072785	CD19+	CD19+	ANA805	535975
1072788	CD38+	CD38+	ANA808	535975
1072813	CD14-	CD14-	ANA804	535980
1072816	CD3-	CD3-	ANA809	535981
1072817	CD14-	CD14-	ANA804	535981
1072826	CD3-	CD3-	ANA809	535983
1072829	IgD+	IgD+	ANA813	535983
1072833	CD14-	CD14-	ANA804	535984
1072853		Lin1-		535988
1072894	CD11c+	CD11c+	ANA814	535996
1072898	BDCA2, CD303-	BDCA2-	ANA870	535997
1072904	CD11c+	CD11c+	ANA814	535998
1072913	CD2-	CD2-	ANA860	535999
1072916	BDCA2, CD303-	BDCA2-	ANA870	536000
1072924	CD11c+	CD11c+	ANA814	536001
1072926	BDCA1+	CD1c+	ANA895	536001
1072937	BDCA2, CD303-	BDCA2-	ANA870	536003
1072948		Lin1-		536005
1072958	CD11c+	CD11c+	ANA814	536006
1072962		Lin1-		536007
1072964	BDCA2, CD303-	BDCA2-	ANA870	536007
1072989	CCRL1+	CX3CR1+	ANA59	536014
1072993	CCRL1+	CX3CR1+	ANA59	536015
1073007	HLADR+	HLA-DR+	ANA812	536019
1073013	CD11b-	CD11b-	ANA878	536020
1073018	CD14+	CD14+	ANA804	536022
1073019	HLADRhi	HLA-DRhi	ANA812	536022
1073032	CD16-	CD16-	ANA811	536026
1073038	CD14+	CD14+	ANA804	536028
1073041	B7-2-	CD86-	ANA868	536028
1073054	CD14+	CD14+	ANA804	536032
1073064	CD16-	CD16- granulocyte	ANA811	536036
1073072	CD3+	CD3+	ANA809	536041
1073077	CD4+	CD4+	ANA41	536042
1073100	CCR6-	CCR6-	ANA36	536045
1073102	CD3+	CD3+	ANA809	536046
1073123	CCR6+	CCR6+	ANA36	536048
1073176	CXCR5-	CXCR5-	ANA78	536056
1073181	CD4+	CD4+	ANA41	536057
1073183	CXCR5-	CXCR5-	ANA78	536057
1073184	CD45RA-	CD45RA-	ANA816	536057
1073206	CXCR5-	CXCR5-	ANA78	536060
1073207	CD45RA-	CD45RA-	ANA816	536060
1073211	CD4+	CD4+	ANA41	536061
1073213	CXCR5-	CXCR5-	ANA78	536061
1073214	CD45RA-	CD45RA-	ANA816	536061
1073222	CD4-	CD4-	ANA41	536063
1073231	CD8+	CD8+	ANA810	536065
1073233	CD3+	CD3+	ANA809	536066
1073244	CD19+	CD19+	ANA805	536069
1073267	CD38+	CD38+	ANA808	536073
1073274	CD24+	CD24+	ANA807	536074
1073277	CD14-	CD14-	ANA804	536075
1073278	CD38+	CD38+	ANA808	536075
1073280	B7-2+	CD86+	ANA868	536075
1073286	CD19+	CD19+	ANA805	536077
1073291	CD19+	CD19+	ANA805	536078
1073314	B7-2+	CD86+	ANA868	536082
1073319	IgD+	IgD+	ANA813	536083
1073320	B7-2+	CD86+	ANA868	536083
1073322	CD3-	CD3-	ANA809	536084
1073342	B7-2+	CD86+	ANA868	536087
1073345	BDCA2, CD303+	BDCA2+	ANA870	536088
1073347		Lin1-		536089
1073366	B7-2-	CD86-	ANA868	536092
1073374	CD11c+	CD11c+	ANA814	536094
1073387	HLADR+	HLA-DR+	ANA812	536097
1073389	CD11c+	CD11c+	ANA814	536097
1073407	CD11c+	CD11c+	ANA814	536100
1073408	BDCA3-	BDCA3-	ANA894	536100
1073416	BDCA1+	CD1c+	ANA895	536101
