FILE_INFO_ID	DETAIL	FILESIZE_BYTES	NAME	ORIGINAL_FILE_NAME	WORKSPACE_ID
450720	Flow cytometry compensation or control	14414740	2896.450720.fcs	2896.fcs	2799
450721	Flow cytometry compensation or control	7443861	2898.450721.fcs	2898.fcs	2799
450722	Flow cytometry compensation or control	8206688	2900.450722.fcs	2900.fcs	2799
450723	Flow cytometry compensation or control	8824326	2902.450723.fcs	2902.fcs	2799
450724	Flow cytometry compensation or control	8455426	2904.450724.fcs	2904.fcs	2799
450725	Flow cytometry compensation or control	10390576	2906.450725.fcs	2906.fcs	2799
450726	Flow cytometry compensation or control	9334464	2908.450726.fcs	2908.fcs	2799
450727	Flow cytometry compensation or control	13778123	2910.450727.fcs	2910.fcs	2799
450728	Flow cytometry compensation or control	14258753	2912.450728.fcs	2912.fcs	2799
450729	Flow cytometry compensation or control	12599755	2914.450729.fcs	2914.fcs	2799
450732	Flow cytometry compensation or control	10187685	2990.450732.fcs	2990.fcs	2799
450733	Flow cytometry compensation or control	2411790	3044.450733.fcs	3044.fcs	2799
450734	Flow cytometry compensation or control	15976773	3046.450734.fcs	3046.fcs	2799
450735	Flow cytometry compensation or control	13316475	3048.450735.fcs	3048.fcs	2799
450736	Flow cytometry compensation or control	8906549	3050.450736.fcs	3050.fcs	2799
450737	Flow cytometry compensation or control	9277551	3052.450737.fcs	3052.fcs	2799
450738	Flow cytometry compensation or control	7515263	3054.450738.fcs	3054.fcs	2799
450739	Flow cytometry compensation or control	7106317	3056.450739.fcs	3056.fcs	2799
450740	Flow cytometry compensation or control	14836349	3058.450740.fcs	3058.fcs	2799
450741	Flow cytometry compensation or control	15479284	3060.450741.fcs	3060.fcs	2799
450742	Flow cytometry compensation or control	9682290	3062.450742.fcs	3062.fcs	2799
450743	Flow cytometry compensation or control	8674664	3064.450743.fcs	3064.fcs	2799
450746	Flow cytometry compensation or control	10292345	3071.450746.fcs	3071.fcs	2799
450747	Flow cytometry compensation or control	14250381	3125.450747.fcs	3125.fcs	2799
450748	Flow cytometry compensation or control	15430864	3127.450748.fcs	3127.fcs	2799
450749	Flow cytometry compensation or control	13704410	3129.450749.fcs	3129.fcs	2799
450750	Flow cytometry compensation or control	13645396	3131.450750.fcs	3131.fcs	2799
450751	Flow cytometry compensation or control	13211210	3133.450751.fcs	3133.fcs	2799
450752	Flow cytometry compensation or control	14286222	3135.450752.fcs	3135.fcs	2799
450753	Flow cytometry compensation or control	17583140	3137.450753.fcs	3137.fcs	2799
450754	Flow cytometry compensation or control	16252988	3139.450754.fcs	3139.fcs	2799
450755	Flow cytometry compensation or control	16849547	3141.450755.fcs	3141.fcs	2799
450756	Flow cytometry compensation or control	20542769	3143.450756.fcs	3143.fcs	2799
450757	Flow cytometry compensation or control	12808515	3145.450757.fcs	3145.fcs	2799
450758	Flow cytometry result	27885655	3157.450758.fcs	3157.fcs	2799
450759	Flow cytometry result	28968824	3157.450759.txt	3157.txt	2799
450760	Flow cytometry result	63183650	2919.450760.fcs	2919.fcs	2799
450761	Flow cytometry result	65956685	2919.450761.txt	2919.txt	2799
450762	Flow cytometry result	38184508	2995.450762.fcs	2995.fcs	2799
450763	Flow cytometry result	39643007	2995.450763.txt	2995.txt	2799
450764	Flow cytometry result	41203325	3076.450764.fcs	3076.fcs	2799
450765	Flow cytometry result	42849646	3076.450765.txt	3076.txt	2799
450766	Flow cytometry result	35998945	3159.450766.fcs	3159.fcs	2799
450767	Flow cytometry result	37935379	3159.450767.txt	3159.txt	2799
450768	Flow cytometry result	6263570	2921.450768.fcs	2921.fcs	2799
450769	Flow cytometry result	6609096	2921.450769.txt	2921.txt	2799
450770	Flow cytometry result	46619364	2997.450770.fcs	2997.fcs	2799
450771	Flow cytometry result	48817951	2997.450771.txt	2997.txt	2799
450772	Flow cytometry result	46127681	3078.450772.fcs	3078.fcs	2799
