EXPSAMPLE_ACCESSION	FILE_INFO_ID	RESULT_SCHEMA
ES1004472	578382	FCM
ES1004473	579181	FCM
ES1004478	578360	FCM
ES1004479	579187	FCM
ES1004480	579188	FCM
ES1004486	579194	FCM
ES1004497	579205	FCM
ES1004500	578414	FCM
ES1004511	579219	FCM
ES1004515	579223	FCM
ES1004527	579235	FCM
ES1004528	579236	FCM
ES1004531	578494	FCM
ES1004535	579243	FCM
ES1004536	579244	FCM
ES1004537	579245	FCM
ES1004539	578515	FCM
ES1004546	579254	FCM
ES1004548	578431	FCM
ES1004560	579268	FCM
ES1004565	579273	FCM
ES1004567	578263	FCM
ES1004569	578330	FCM
ES1004574	579282	FCM
ES1004578	578363	FCM
ES1004579	578363	FCM
ES1004590	578351	FCM
ES1004593	579301	FCM
ES1004600	579308	FCM
ES1004603	578269	FCM
ES1004609	579317	FCM
ES1004001	578709	FCM
ES1004007	578458	FCM
ES1004010	578718	FCM
ES1004013	578271	FCM
ES1004018	578271	FCM
ES1004025	578377	FCM
ES1004031	578739	FCM
ES1004032	578740	FCM
ES1004035	578328	FCM
ES1004036	578744	FCM
ES1004039	578747	FCM
ES1004040	578748	FCM
ES1004043	578353	FCM
ES1004046	578288	FCM
ES1004053	578761	FCM
ES1004054	578762	FCM
ES1004056	578346	FCM
ES1004059	578767	FCM
ES1004064	578387	FCM
ES1004065	578773	FCM
ES1004067	578515	FCM
ES1004072	578322	FCM
ES1004075	578301	FCM
ES1004076	578784	FCM
ES1004083	578791	FCM
ES1004091	578318	FCM
ES1004091	578799	FCM
ES1004095	578461	FCM
ES1004100	578808	FCM
ES1004104	578812	FCM
ES1004105	578483	FCM
ES1004114	578353	FCM
ES1004122	578830	FCM
ES1004125	578833	FCM
ES1004126	578328	FCM
ES1004129	578344	FCM
ES1004133	578841	FCM
ES1004134	578360	FCM
ES1004137	578845	FCM
ES1004141	578365	FCM
ES1004149	578472	FCM
ES1004150	578858	FCM
ES1004155	578863	FCM
ES1004156	578420	FCM
ES1004159	578867	FCM
ES1004160	578515	FCM
ES1004161	578497	FCM
ES1004164	578346	FCM
ES1004167	578875	FCM
ES1004909	579617	FCM
ES1004911	579619	FCM
ES1004927	578669	FCM
ES1004933	578337	FCM
ES1004946	578269	FCM
ES1004946	579654	FCM
ES1004949	579657	FCM
ES1004951	578344	FCM
ES1004964	578283	FCM
ES1004977	579685	FCM
ES1004978	578303	FCM
ES1004979	578489	FCM
ES1004980	579688	FCM
ES1004982	579690	FCM
ES1004984	579692	FCM
ES1004986	578621	FCM
ES1004988	578311	FCM
ES1004994	578257	FCM
ES1005005	578474	FCM
ES1005007	578380	FCM
ES1005008	578560	FCM
ES1005011	579719	FCM
ES1005012	579720	FCM
ES1005022	578646	FCM
ES1005025	579733	FCM
ES1005029	579737	FCM
ES1005036	579744	FCM
ES1005042	578320	FCM
ES1005043	578322	FCM
ES1005044	578261	FCM
ES1005055	578358	FCM
ES1005057	578275	FCM
ES1005058	578472	FCM
ES1005061	578577	FCM
ES1005065	578401	FCM
ES1005069	578328	FCM
ES1005069	579777	FCM
ES1005072	578472	FCM
ES1005074	579782	FCM
ES1005075	579783	FCM
ES1005076	579784	FCM
ES1005082	579790	FCM
ES1005085	578257	FCM
ES1005092	579800	FCM
ES1005096	578461	FCM
ES1005099	579807	FCM
ES736515	388540	HAI
ES736521	388540	HAI
ES736534	388540	HAI
ES736540	388540	HAI
ES736541	388540	HAI
ES736542	388540	HAI
ES1005111	578472	FCM
ES1005118	578303	FCM
ES1005118	579826	FCM
ES1005121	579829	FCM
ES1005123	578353	FCM
ES1005123	579831	FCM
ES1005127	578397	FCM
ES1005134	579842	FCM
ES1005135	579843	FCM
ES1005141	578342	FCM
ES1005143	579851	FCM
ES1005152	579860	FCM
ES1005154	578518	FCM
ES1005161	579869	FCM
ES1005162	578337	FCM
ES1005162	579870	FCM
ES1005167	578315	FCM
ES1005168	579876	FCM
ES1005169	578358	FCM
ES1005170	579878	FCM
ES1005174	579882	FCM
ES1005175	579883	FCM
ES1005177	578410	FCM
ES1005182	579890	FCM
ES1005183	578410	FCM
ES1005197	578474	FCM
ES1005197	579905	FCM
ES1005207	579915	FCM
ES1005211	579919	FCM
