EXPSAMPLE_ACCESSION	FILE_INFO_ID	RESULT_SCHEMA
ES834939	523412	FCM
ES834930	523412	FCM
ES834926	523412	FCM
ES834921	523412	FCM
ES834907	523412	FCM
ES834903	523412	FCM
ES834900	523412	FCM
ES834892	523412	FCM
ES834891	523412	FCM
ES834888	523412	FCM
ES834886	523412	FCM
ES834867	523412	FCM
ES834866	523412	FCM
ES834865	523412	FCM
ES834850	523412	FCM
ES834843	523412	FCM
ES834838	523412	FCM
ES834828	523412	FCM
ES834808	523412	FCM
ES834800	523412	FCM
ES834790	523412	FCM
ES834570	523412	FCM
ES834578	523420	FCM
ES834579	523421	FCM
ES834582	523424	FCM
ES834592	523434	FCM
ES834607	523449	FCM
ES834632	523474	FCM
ES834643	523485	FCM
ES834647	523489	FCM
ES834655	523497	FCM
ES834659	523501	FCM
ES834663	523505	FCM
ES834677	523519	FCM
ES834698	523540	FCM
ES834715	523557	FCM
ES834716	523558	FCM
ES834722	523564	FCM
ES834724	523566	FCM
ES834726	523568	FCM
ES834731	523573	FCM
ES834746	523588	FCM
ES834754	523596	FCM
ES834772	523614	FCM
ES834777	523619	FCM
ES834782	523624	FCM
ES834784	523626	FCM
ES834787	523629	FCM
ES834803	523645	FCM
ES834816	523658	FCM
ES834818	523660	FCM
ES834819	523661	FCM
ES834822	523664	FCM
ES834841	523683	FCM
ES834845	523687	FCM
ES834846	523688	FCM
ES834855	523697	FCM
ES834856	523698	FCM
ES834861	523703	FCM
ES834863	523705	FCM
ES834870	523712	FCM
ES834879	523721	FCM
ES834889	523731	FCM
ES834891	523733	FCM
ES834896	523738	FCM
ES834909	523751	FCM
ES834911	523753	FCM
ES834913	523755	FCM
ES834919	523761	FCM
ES834929	523771	FCM
ES834931	523773	FCM
ES834934	523776	FCM
ES834950	523792	FCM
ES834960	523802	FCM
ES834962	523804	FCM
ES834966	523808	FCM
ES834983	523825	FCM
ES834990	523832	FCM
ES835002	523844	FCM
ES835009	523851	FCM
ES835021	523863	FCM
ES835023	523865	FCM
ES835032	523874	FCM
ES835040	523882	FCM
ES835056	523898	FCM
ES835059	523901	FCM
ES835062	523904	FCM
ES835063	523905	FCM
ES835066	523908	FCM
ES835069	523911	FCM
ES835079	523921	FCM
ES834779	523924	FCM
ES834777	523924	FCM
ES834772	523924	FCM
ES834771	523924	FCM
ES834762	523924	FCM
ES834751	523924	FCM
ES834748	523924	FCM
ES834739	523924	FCM
ES834729	523924	FCM
ES834727	523924	FCM
ES834725	523924	FCM
ES834723	523924	FCM
ES834718	523924	FCM
ES834717	523924	FCM
ES834711	523924	FCM
ES834697	523924	FCM
ES834696	523924	FCM
ES834687	523924	FCM
ES834680	523924	FCM
ES834677	523924	FCM
ES834670	523924	FCM
ES834668	523924	FCM
ES834665	523924	FCM
ES834662	523924	FCM
ES834654	523924	FCM
ES834653	523924	FCM
ES834651	523924	FCM
ES834646	523924	FCM
ES834628	523924	FCM
ES834627	523924	FCM
ES834613	523924	FCM
ES834596	523924	FCM
ES834592	523924	FCM
ES834591	523924	FCM
ES834583	523924	FCM
ES834582	523924	FCM
ES834579	523924	FCM
ES835065	523924	FCM
ES835046	523924	FCM
ES835042	523924	FCM
ES835040	523924	FCM
ES835031	523924	FCM
ES835030	523924	FCM
ES835013	523924	FCM
ES835012	523924	FCM
ES835005	523924	FCM
ES834979	523924	FCM
ES834961	523924	FCM
ES834953	523924	FCM
ES834951	523924	FCM
ES834934	523924	FCM
ES834921	523924	FCM
ES834910	523924	FCM
ES834907	523924	FCM
ES834903	523924	FCM
ES834898	523924	FCM
ES834894	523924	FCM
ES834877	523924	FCM
ES834872	523924	FCM
ES834867	523924	FCM
ES834864	523924	FCM
ES834858	523924	FCM
ES834841	523924	FCM
ES834840	523924	FCM
ES834835	523924	FCM
ES834824	523924	FCM
ES834805	523924	FCM
ES834800	523924	FCM
ES834787	523924	FCM
ES834786	523924	FCM
ES834572	523924	FCM
ES847982	531243	FCM
ES847988	531244	FCM
ES848457	531244	FCM
ES848429	531244	FCM
ES848424	531244	FCM
ES848421	531244	FCM
ES848412	531244	FCM
ES848402	531244	FCM
ES848383	531244	FCM
ES848376	531244	FCM
ES848369	531244	FCM
ES848366	531244	FCM
ES848360	531244	FCM
ES848359	531244	FCM
ES848308	531244	FCM
ES848302	531244	FCM
ES848300	531244	FCM
ES848296	531244	FCM
ES848293	531244	FCM
ES848289	531244	FCM
ES848275	531244	FCM
ES848274	531244	FCM
ES848271	531244	FCM
ES848267	531244	FCM
ES848250	531244	FCM
ES848249	531244	FCM
ES848244	531244	FCM
ES848233	531244	FCM
ES848230	531244	FCM
ES848226	531244	FCM
ES848225	531244	FCM
ES848221	531244	FCM
ES848206	531244	FCM
ES848199	531244	FCM
ES848196	531244	FCM
ES848150	531244	FCM
ES848132	531244	FCM
ES848129	531244	FCM
ES848106	531244	FCM
ES848101	531244	FCM
ES848100	531244	FCM
ES848084	531244	FCM
ES848076	531244	FCM
ES848051	531244	FCM
ES848040	531244	FCM
ES848028	531244	FCM
ES848025	531244	FCM
ES848011	531244	FCM
ES848010	531244	FCM
ES847998	531244	FCM
