FCS_file_name	fcs_version	fcs_file_name	Panel_reported	Panel
2623_BAYVAC2003TP2_3.410513.fcs	1	2623_BAYVAC2003TP2_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3008_BAYVAC003TP14_3.410525.fcs	1	3008_BAYVAC003TP14_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2882_BAYVAC2003TP9_3.410537.fcs	1	2882_BAYVAC2003TP9_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3134_BAYVAC003TP15_3.410549.fcs	1	3134_BAYVAC003TP15_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3261_BAYVAC003TP12_3.410561.fcs	1	3261_BAYVAC003TP12_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3387_BAYVAC003TP13_3.410573.fcs	1	3387_BAYVAC003TP13_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2546_BAYVAC2004TP1_3.410585.fcs	1	2546_BAYVAC2004TP1_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2763_BAYVAC2004TP7_3.410597.fcs	1	2763_BAYVAC2004TP7_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2630_BAYVAC2004TP2_3.410609.fcs	1	2630_BAYVAC2004TP2_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3015_BAYVAC004TP14_3.410621.fcs	1	3015_BAYVAC004TP14_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2889_BAYVAC2004TP9_3.410633.fcs	1	2889_BAYVAC2004TP9_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3141_BAYVAC004TP15_3.410645.fcs	1	3141_BAYVAC004TP15_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3268_BAYVAC004TP12_3.410657.fcs	1	3268_BAYVAC004TP12_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3394_BAYVAC004TP13_3.410669.fcs	1	3394_BAYVAC004TP13_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2553_BAYVAC2006TP1_3.410681.fcs	1	2553_BAYVAC2006TP1_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2770_BAYVAC2006TP7_3.410693.fcs	1	2770_BAYVAC2006TP7_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2637_BAYVAC2006TP2_3.410705.fcs	1	2637_BAYVAC2006TP2_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3022_BAYVAC006TP14_3.410916.fcs	1	3022_BAYVAC006TP14_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2896_BAYVAC2006TP9_3.410928.fcs	1	2896_BAYVAC2006TP9_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3148_BAYVAC006TP15_3.410940.fcs	1	3148_BAYVAC006TP15_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3275_BAYVAC006TP12_3.410952.fcs	1	3275_BAYVAC006TP12_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3401_BAYVAC006TP13_3.410964.fcs	1	3401_BAYVAC006TP13_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2560_BAYVAC2007TP1_3.410976.fcs	1	2560_BAYVAC2007TP1_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2777_BAYVAC2007TP7_3.410988.fcs	1	2777_BAYVAC2007TP7_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2644_BAYVAC2007TP2_3.411000.fcs	1	2644_BAYVAC2007TP2_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3029_BAYVAC007TP14_3.411012.fcs	1	3029_BAYVAC007TP14_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2903_BAYVAC2007TP9_3.411024.fcs	1	2903_BAYVAC2007TP9_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3155_BAYVAC007TP15_3.411036.fcs	1	3155_BAYVAC007TP15_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3282_BAYVAC007TP12_3.411048.fcs	1	3282_BAYVAC007TP12_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3408_BAYVAC007TP13_3.411060.fcs	1	3408_BAYVAC007TP13_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2567_BAYVAC2008TP1_3.411072.fcs	1	2567_BAYVAC2008TP1_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2784_BAYVAC2008TP7_3.411084.fcs	1	2784_BAYVAC2008TP7_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2651_BAYVAC2008TP2_3.411096.fcs	1	2651_BAYVAC2008TP2_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3036_BAYVAC008TP14_3.411108.fcs	1	3036_BAYVAC008TP14_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2910_BAYVAC2008TP9_3.411120.fcs	1	2910_BAYVAC2008TP9_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3162_BAYVAC008TP15_3.411132.fcs	1	3162_BAYVAC008TP15_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3289_BAYVAC008TP12_3.411144.fcs	1	3289_BAYVAC008TP12_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3415_BAYVAC008TP13_3.411156.fcs	1	3415_BAYVAC008TP13_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2574_BAYVAC2010TP1_3.411168.fcs	1	2574_BAYVAC2010TP1_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2791_BAYVAC2010TP7_3.411180.fcs	1	2791_BAYVAC2010TP7_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2658_BAYVAC2010TP2_3.411192.fcs	1	2658_BAYVAC2010TP2_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3043_BAYVAC010TP14_3.411204.fcs	1	3043_BAYVAC010TP14_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
2917_BAYVAC2010TP9_3.411216.fcs	1	2917_BAYVAC2010TP9_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3169_BAYVAC010TP15_3.411228.fcs	1	3169_BAYVAC010TP15_3.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD15__CD45__CD16__HLA-DR__CD40__CD62L__CD86__CD11b__CD14__Alexa Fluor 700-A__PerCP-Cy5-5-A	1
3589_Specimen_001_G1_G01.404429.fcs	1	3589_Specimen_001_G1_G01.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2802_BAYVAC011TP7_7.404441.fcs	1	2802_BAYVAC011TP7_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2669_BAYVAC011TP2_7.404453.fcs	1	2669_BAYVAC011TP2_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3054_BAYVAC011TP14_7.404465.fcs	1	3054_BAYVAC011TP14_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2928_BAYVAC011TP9_7.404477.fcs	1	2928_BAYVAC011TP9_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3180_BAYVAC011TP15_7.404489.fcs	1	3180_BAYVAC011TP15_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3307_BAYVAC011TP12_7.404501.fcs	1	3307_BAYVAC011TP12_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3433_BAYVAC011TP13_7.404513.fcs	1	3433_BAYVAC011TP13_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3596_Specimen_002_G2_G02.404525.fcs	1	3596_Specimen_002_G2_G02.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2809_BAYVAC012TP7_7.404537.fcs	1	2809_BAYVAC012TP7_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2682_BAYVAC012TP2_bis_7.404549.fcs	1	2682_BAYVAC012TP2_bis_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3061_BAYVAC012TP14_7.404561.fcs	1	3061_BAYVAC012TP14_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2935_BAYVAC012TP9_7.404573.fcs	1	2935_BAYVAC012TP9_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3187_BAYVAC012TP15_7.404585.fcs	1	3187_BAYVAC012TP15_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3314_BAYVAC012TP12_7.404597.fcs	1	3314_BAYVAC012TP12_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3440_BAYVAC012TP13_7.404609.fcs	1	3440_BAYVAC012TP13_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3603_Specimen_003_G3_G03.404621.fcs	1	3603_Specimen_003_G3_G03.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2816_BAYVAC013TP7_7.404633.fcs	1	2816_BAYVAC013TP7_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2690_BAYVAC013TP2_7.404645.fcs	1	2690_BAYVAC013TP2_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3068_BAYVAC013TP14_7.404657.fcs	1	3068_BAYVAC013TP14_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2942_BAYVAC013TP9_7.404669.fcs	1	2942_BAYVAC013TP9_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3194_BAYVAC013TP15_7.404681.fcs	1	3194_BAYVAC013TP15_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3321_BAYVAC013TP12_7.404693.fcs	1	3321_BAYVAC013TP12_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3447_BAYVAC013TP13_7.404866.fcs	1	3447_BAYVAC013TP13_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3610_Specimen_004_G4_G04.404915.fcs	1	3610_Specimen_004_G4_G04.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2823_BAYVAC014TP7_7.404927.fcs	1	2823_BAYVAC014TP7_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2697_BAYVAC014TP2_7.404939.fcs	1	2697_BAYVAC014TP2_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3075_BAYVAC014TP14_7.404951.fcs	1	3075_BAYVAC014TP14_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2949_BAYVAC014TP9_7.404963.fcs	1	2949_BAYVAC014TP9_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3201_BAYVAC014TP15_7.404975.fcs	1	3201_BAYVAC014TP15_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3328_BAYVAC014TP12_7.404987.fcs	1	3328_BAYVAC014TP12_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3454_BAYVAC014TP13_7.404999.fcs	1	3454_BAYVAC014TP13_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3617_Specimen_005_G5_G05.405011.fcs	1	3617_Specimen_005_G5_G05.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2830_BAYVAC015TP7_7.405023.fcs	1	2830_BAYVAC015TP7_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2704_BAYVAC015TP2_7.405035.fcs	1	2704_BAYVAC015TP2_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3082_BAYVAC015TP14_7.405047.fcs	1	3082_BAYVAC015TP14_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2956_BAYVAC015TP9_7.405059.fcs	1	2956_BAYVAC015TP9_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3208_BAYVAC015TP15_7.405071.fcs	1	3208_BAYVAC015TP15_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3335_BAYVAC015TP12_7.405083.fcs	1	3335_BAYVAC015TP12_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3461_BAYVAC015TP13_7.405095.fcs	1	3461_BAYVAC015TP13_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3624_Specimen_001_G1_G01.405107.fcs	1	3624_Specimen_001_G1_G01.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2837_BAYVAC018TP7_7.405119.fcs	1	2837_BAYVAC018TP7_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2711_BAYVAC018TP2_7.405131.fcs	1	2711_BAYVAC018TP2_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3089_BAYVAC018TP14_7.405143.fcs	1	3089_BAYVAC018TP14_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2963_BAYVAC018TP9_7.405159.fcs	1	2963_BAYVAC018TP9_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3216_BAYVAC018TP15_7.405171.fcs	1	3216_BAYVAC018TP15_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3342_BAYVAC018TP12_7.405183.fcs	1	3342_BAYVAC018TP12_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3468_BAYVAC018TP13_7.405195.fcs	1	3468_BAYVAC018TP13_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2585_BAYVAC020TP1_7.405207.fcs	1	2585_BAYVAC020TP1_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2844_BAYVAC020TP7_7.405219.fcs	1	2844_BAYVAC020TP7_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2718_BAYVAC020TP2_7.405426.fcs	1	2718_BAYVAC020TP2_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3096_BAYVAC020TP14_7.405438.fcs	1	3096_BAYVAC020TP14_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
2970_BAYVAC020TP9_7.405450.fcs	1	2970_BAYVAC020TP9_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3223_BAYVAC020TP15_7.405462.fcs	1	3223_BAYVAC020TP15_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3349_BAYVAC020TP12_7.405474.fcs	1	3349_BAYVAC020TP12_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
3475_BAYVAC020TP13_7.405486.fcs	1	3475_BAYVAC020TP13_7.fcs	FSC-A__FSC-H__SSC-A__SSC-H__CD16__CD45__CD25__CD8__CD127__PE-Texas Red-A__PE-Cy5-A__CD56__CD4__CD3__PerCP-Cy5-5-A	2
