RESULT_ID	ANALYTE_PREFERRED	ANALYTE_REPORTED	ARM_ACCESSION	ASSAY_GROUP_ID	ASSAY_ID	BIOSAMPLE_ACCESSION	COMMENTS	CONCENTRATION_UNIT_REPORTED	CONCENTRATION_UNIT_PREFERRED	CONCENTRATION_VALUE_REPORTED	CONCENTRATION_VALUE_PREFERRED	EXPERIMENT_ACCESSION	MFI	MFI_COORDINATE	REPOSITORY_ACCESSION	REPOSITORY_NAME	SOURCE_ACCESSION	SOURCE_TYPE	STUDY_ACCESSION	STUDY_TIME_COLLECTED	STUDY_TIME_COLLECTED_UNIT	SUBJECT_ACCESSION	WORKSPACE_ID
282581	ANA130	IL15	ARM855		198	BS741179		pg/ml	pg/ml	0	0	EXP13808	28				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282582	ANA801	IL17	ARM855		198	BS741179		pg/ml	pg/ml	6	6	EXP13808	60				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282583	ANA137	IL17F	ARM855		198	BS741179		pg/ml	pg/ml	27	27	EXP13808	137				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282584	ANA142	IL1A	ARM855		198	BS741179		pg/ml	pg/ml	1	1	EXP13808	21				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282585	ANA143	IL1B	ARM855		198	BS741179		pg/ml	pg/ml	3	3	EXP13808	81				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282586	ANA145	IL1RA	ARM855		198	BS741179		pg/ml	pg/ml	1	1	EXP13808	31				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282587	ANA148	IL2	ARM855		198	BS741179		pg/ml	pg/ml	128	128	EXP13808	142				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282588	ANA174	IL4	ARM855		198	BS741179		pg/ml	pg/ml	12	12	EXP13808	73				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282589	ANA176	IL5	ARM855		198	BS741179		pg/ml	pg/ml	64	64	EXP13808	98				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282590	ANA178	IL6	ARM855		198	BS741179		pg/ml	pg/ml	1	1	EXP13808	19				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282591	ANA181	IL7	ARM855		198	BS741179		pg/ml	pg/ml	216	216	EXP13808	223				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282592	ANA72	IL8	ARM855		198	BS741179		pg/ml	pg/ml	5	5	EXP13808	54				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282593	ANA61	IP10	ARM855		198	BS741179		pg/ml	pg/ml	64	64	EXP13808	165				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282594	ANA714	LEPTIN	ARM855		198	BS741179		pg/ml	pg/ml	868	868	EXP13808	284				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282595	ANA190	LIF	ARM855		198	BS741179		pg/ml	pg/ml	13	13	EXP13808	94				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282596	ANA11	MCP1	ARM855		198	BS741179		pg/ml	pg/ml	74	74	EXP13808	563				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282597	ANA28	MCP3	ARM855		198	BS741179		pg/ml	pg/ml	47	47	EXP13808	162				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282598	ANA51	MCSF	ARM855		198	BS741179		pg/ml	pg/ml	1	1	EXP13808	20				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282599	ANA73	MIG	ARM855		198	BS741179		pg/ml	pg/ml	42	42	EXP13808	289				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282600	ANA20	MIP1A	ARM855		198	BS741179		pg/ml	pg/ml	83	83	EXP13808	524				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282601	ANA24	MIP1B	ARM855		198	BS741179		pg/ml	pg/ml	116	116	EXP13808	590				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282602	ANA699	NGF	ARM855		198	BS741179		pg/ml	pg/ml	46	46	EXP13808	32				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282603	ANA708	PAI1	ARM855		198	BS741179		pg/ml	pg/ml	4859	4859	EXP13808	11484				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282604	ANA202	PDGFBB	ARM855		198	BS741179		pg/ml	pg/ml	1328	1328	EXP13808	813				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282605	ANA27	RANTES	ARM855		198	BS741179		pg/ml	pg/ml	1477	1477	EXP13808	9305				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282606	ANA208	RESISTIN	ARM855		198	BS741179		pg/ml	pg/ml	2793	2793	EXP13808	2924				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282607	ANA186	SCF	ARM855		198	BS741179		pg/ml	pg/ml	5	5	EXP13808	52				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282608	ANA212	TGFA	ARM855		198	BS741179		pg/ml	pg/ml	1	1	EXP13808	70				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282609	ANA213	TGFB	ARM855		198	BS741179		pg/ml	pg/ml	9	9	EXP13808	113				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282610	ANA220	TNFA	ARM855		198	BS741179		pg/ml	pg/ml	8	8	EXP13808	52				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282611	ANA192	TNFB	ARM855		198	BS741179		pg/ml	pg/ml	0	0	EXP13808	20				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282612	ANA237	TRAIL	ARM855		198	BS741179		pg/ml	pg/ml	52	52	EXP13808	228				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282613	ANA702	VCAM1	ARM855		198	BS741179		pg/ml	pg/ml	5629	5629	EXP13808	6405				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282614	ANA709	VEGF	ARM855		198	BS741179		pg/ml	pg/ml	52	52	EXP13808	107				ES805585	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282615	ANA43	CD40L	ARM855		198	BS741179		pg/ml	pg/ml	960	960	EXP13808	994				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282616		CHEX1	ARM855		198	BS741179		N/A		0		EXP13808	992				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282617		CHEX2	ARM855		198	BS741179		N/A		0		EXP13808	728				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282618		CHEX3	ARM855		198	BS741179		N/A		0		EXP13808	3856				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282619		CHEX4	ARM855		198	BS741179		N/A		0		EXP13808	72				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282620	ANA70	ENA78	ARM855		198	BS741179		pg/ml	pg/ml	57	57	EXP13808	47				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282621	ANA3	EOTAXIN	ARM855		198	BS741179		pg/ml	pg/ml	83	83	EXP13808	574				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282622	ANA86	FASL	ARM855		198	BS741179		pg/ml	pg/ml	21	21	EXP13808	94				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282623	ANA88	FGFB	ARM855		198	BS741179		pg/ml	pg/ml	1	1	EXP13808	28				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282624	ANA56	GCSF	ARM855		198	BS741179		pg/ml	pg/ml	12	12	EXP13808	46				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282625	ANA53	GMCSF	ARM855		198	BS741179		pg/ml	pg/ml	47	47	EXP13808	95				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282626	ANA60	GROA	ARM855		198	BS741179		pg/ml	pg/ml	19	19	EXP13808	49				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282627	ANA92	HGF	ARM855		198	BS741179		pg/ml	pg/ml	185	185	EXP13808	617				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282628	ANA705	ICAM1	ARM855		198	BS741179		pg/ml	pg/ml	10334	10334	EXP13808	4064				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282629	ANA717	IFNA	ARM855		198	BS741179		pg/ml	pg/ml	1	1	EXP13808	21				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282630	ANA108	IFNB	ARM855		198	BS741179		pg/ml	pg/ml	18	18	EXP13808	238				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282631	ANA110	IFNG	ARM855		198	BS741179		pg/ml	pg/ml	28	28	EXP13808	50				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282632	ANA118	IL10	ARM855		198	BS741179		pg/ml	pg/ml	0	0	EXP13808	27				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282633	ANA124	IL12P40	ARM855		198	BS741179		pg/ml	pg/ml	32	32	EXP13808	216				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282634	ANA800	IL12P70	ARM855		198	BS741179		pg/ml	pg/ml	8	8	EXP13808	48				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282635	ANA127	IL13	ARM855		198	BS741179		pg/ml	pg/ml	15	15	EXP13808	30				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282636	ANA130	IL15	ARM855		198	BS741179		pg/ml	pg/ml	9	9	EXP13808	32				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282637	ANA801	IL17	ARM855		198	BS741179		pg/ml	pg/ml	5	5	EXP13808	59				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282638	ANA137	IL17F	ARM855		198	BS741179		pg/ml	pg/ml	34	34	EXP13808	155				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282639	ANA142	IL1A	ARM855		198	BS741179		pg/ml	pg/ml	1	1	EXP13808	24				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282640	ANA143	IL1B	ARM855		198	BS741179		pg/ml	pg/ml	4	4	EXP13808	82				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282641	ANA145	IL1RA	ARM855		198	BS741179		pg/ml	pg/ml	1	1	EXP13808	28				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282642	ANA148	IL2	ARM855		198	BS741179		pg/ml	pg/ml	131	131	EXP13808	145				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282643	ANA174	IL4	ARM855		198	BS741179		pg/ml	pg/ml	12	12	EXP13808	73				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282644	ANA176	IL5	ARM855		198	BS741179		pg/ml	pg/ml	102	102	EXP13808	141				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282645	ANA178	IL6	ARM855		198	BS741179		pg/ml	pg/ml	1	1	EXP13808	21				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282646	ANA181	IL7	ARM855		198	BS741179		pg/ml	pg/ml	215	215	EXP13808	223				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282647	ANA72	IL8	ARM855		198	BS741179		pg/ml	pg/ml	5	5	EXP13808	55				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282648	ANA61	IP10	ARM855		198	BS741179		pg/ml	pg/ml	71	71	EXP13808	187				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282649	ANA714	LEPTIN	ARM855		198	BS741179		pg/ml	pg/ml	1033	1033	EXP13808	353				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282650	ANA190	LIF	ARM855		198	BS741179		pg/ml	pg/ml	14	14	EXP13808	102				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282651	ANA11	MCP1	ARM855		198	BS741179		pg/ml	pg/ml	78	78	EXP13808	620				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282652	ANA28	MCP3	ARM855		198	BS741179		pg/ml	pg/ml	54	54	EXP13808	174				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282653	ANA51	MCSF	ARM855		198	BS741179		pg/ml	pg/ml	1	1	EXP13808	22				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282654	ANA73	MIG	ARM855		198	BS741179		pg/ml	pg/ml	46	46	EXP13808	303				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282655	ANA20	MIP1A	ARM855		198	BS741179		pg/ml	pg/ml	105	105	EXP13808	649				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282656	ANA24	MIP1B	ARM855		198	BS741179		pg/ml	pg/ml	129	129	EXP13808	685				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282657	ANA699	NGF	ARM855		198	BS741179		pg/ml	pg/ml	63	63	EXP13808	36				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282658	ANA708	PAI1	ARM855		198	BS741179		pg/ml	pg/ml	5148	5148	EXP13808	11680				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282659	ANA202	PDGFBB	ARM855		198	BS741179		pg/ml	pg/ml	1416	1416	EXP13808	872				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282660	ANA27	RANTES	ARM855		198	BS741179		pg/ml	pg/ml	1455	1455	EXP13808	9236				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282661	ANA208	RESISTIN	ARM855		198	BS741179		pg/ml	pg/ml	3172	3172	EXP13808	3308				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282662	ANA186	SCF	ARM855		198	BS741179		pg/ml	pg/ml	7	7	EXP13808	57				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282663	ANA212	TGFA	ARM855		198	BS741179		pg/ml	pg/ml	1	1	EXP13808	72				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282664	ANA213	TGFB	ARM855		198	BS741179		pg/ml	pg/ml	12	12	EXP13808	127				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282665	ANA220	TNFA	ARM855		198	BS741179		pg/ml	pg/ml	9	9	EXP13808	58				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282666	ANA192	TNFB	ARM855		198	BS741179		pg/ml	pg/ml	0	0	EXP13808	19				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282667	ANA237	TRAIL	ARM855		198	BS741179		pg/ml	pg/ml	53	53	EXP13808	231				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282668	ANA702	VCAM1	ARM855		198	BS741179		pg/ml	pg/ml	5419	5419	EXP13808	6251				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282669	ANA709	VEGF	ARM855		198	BS741179		pg/ml	pg/ml	57	57	EXP13808	114				ES805586	EXPSAMPLE	SDY202	14	Days	SUB142484	2883
282670	ANA43	CD40L	ARM855		196	BS741121		pg/ml	pg/ml	39	39	EXP13808	281				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282671		CHEX1	ARM855		196	BS741121		N/A		0		EXP13808	820				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282672		CHEX2	ARM855		196	BS741121		N/A		0		EXP13808	452				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282673		CHEX3	ARM855		196	BS741121		N/A		0		EXP13808	3275				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282674		CHEX4	ARM855		196	BS741121		N/A		0		EXP13808	38				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282675	ANA70	ENA78	ARM855		196	BS741121		pg/ml	pg/ml	7	7	EXP13808	36				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282676	ANA3	EOTAXIN	ARM855		196	BS741121		pg/ml	pg/ml	14	14	EXP13808	380				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282677	ANA86	FASL	ARM855		196	BS741121		pg/ml	pg/ml	4	4	EXP13808	75				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282678	ANA88	FGFB	ARM855		196	BS741121		pg/ml	pg/ml	0	0	EXP13808	20				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282679	ANA56	GCSF	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	39				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282680	ANA53	GMCSF	ARM855		196	BS741121		pg/ml	pg/ml	32	32	EXP13808	199				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282681	ANA60	GROA	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	25				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282682	ANA92	HGF	ARM855		196	BS741121		pg/ml	pg/ml	21	21	EXP13808	276				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282683	ANA705	ICAM1	ARM855		196	BS741121		pg/ml	pg/ml	7447	7447	EXP13808	7011				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282684	ANA717	IFNA	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	13				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282685	ANA108	IFNB	ARM855		196	BS741121		pg/ml	pg/ml	0	0	EXP13808	147				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282686	ANA110	IFNG	ARM855		196	BS741121		pg/ml	pg/ml	0	0	EXP13808	32				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282687	ANA118	IL10	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	20				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282688	ANA124	IL12P40	ARM855		196	BS741121		pg/ml	pg/ml	9	9	EXP13808	219				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282689	ANA800	IL12P70	ARM855		196	BS741121		pg/ml	pg/ml	4	4	EXP13808	36				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282690	ANA127	IL13	ARM855		196	BS741121		pg/ml	pg/ml	2	2	EXP13808	21				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282691	ANA130	IL15	ARM855		196	BS741121		pg/ml	pg/ml	0	0	EXP13808	16				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282692	ANA801	IL17	ARM855		196	BS741121		pg/ml	pg/ml	0	0	EXP13808	37				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282693	ANA137	IL17F	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	143				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282694	ANA142	IL1A	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	15				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282695	ANA143	IL1B	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	57				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282696	ANA145	IL1RA	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	15				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282697	ANA148	IL2	ARM855		196	BS741121		pg/ml	pg/ml	37	37	EXP13808	95				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282698	ANA174	IL4	ARM855		196	BS741121		pg/ml	pg/ml	2	2	EXP13808	63				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282699	ANA176	IL5	ARM855		196	BS741121		pg/ml	pg/ml	13	13	EXP13808	63				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282700	ANA178	IL6	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	12				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282701	ANA181	IL7	ARM855		196	BS741121		pg/ml	pg/ml	64	64	EXP13808	175				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282702	ANA72	IL8	ARM855		196	BS741121		pg/ml	pg/ml	0	0	EXP13808	29				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282703	ANA61	IP10	ARM855		196	BS741121		pg/ml	pg/ml	5	5	EXP13808	54				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282704	ANA714	LEPTIN	ARM855		196	BS741121		pg/ml	pg/ml	6260	6260	EXP13808	7240				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282705	ANA190	LIF	ARM855		196	BS741121		pg/ml	pg/ml	4	4	EXP13808	77				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282706	ANA11	MCP1	ARM855		196	BS741121		pg/ml	pg/ml	14	14	EXP13808	295				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282707	ANA28	MCP3	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	86				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282708	ANA51	MCSF	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	16				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282709	ANA73	MIG	ARM855		196	BS741121		pg/ml	pg/ml	2	2	EXP13808	150				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282710	ANA20	MIP1A	ARM855		196	BS741121		pg/ml	pg/ml	4	4	EXP13808	125				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282711	ANA24	MIP1B	ARM855		196	BS741121		pg/ml	pg/ml	10	10	EXP13808	125				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282712	ANA699	NGF	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	18				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282713	ANA708	PAI1	ARM855		196	BS741121		pg/ml	pg/ml	1639	1639	EXP13808	8621				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282714	ANA202	PDGFBB	ARM855		196	BS741121		pg/ml	pg/ml	124	124	EXP13808	251				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282715	ANA27	RANTES	ARM855		196	BS741121		pg/ml	pg/ml	334	334	EXP13808	8045				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282716	ANA208	RESISTIN	ARM855		196	BS741121		pg/ml	pg/ml	301	301	EXP13808	1240				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282717	ANA186	SCF	ARM855		196	BS741121		pg/ml	pg/ml	0	0	EXP13808	28				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282718	ANA212	TGFA	ARM855		196	BS741121		pg/ml	pg/ml	0	0	EXP13808	45				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282719	ANA213	TGFB	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	81				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282720	ANA220	TNFA	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	40				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282721	ANA192	TNFB	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	12				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282722	ANA237	TRAIL	ARM855		196	BS741121		pg/ml	pg/ml	8	8	EXP13808	131				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282723	ANA702	VCAM1	ARM855		196	BS741121		pg/ml	pg/ml	760	760	EXP13808	2784				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282724	ANA709	VEGF	ARM855		196	BS741121		pg/ml	pg/ml	6	6	EXP13808	51				ES805437	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282725	ANA43	CD40L	ARM855		196	BS741121		pg/ml	pg/ml	36	36	EXP13808	271				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282726		CHEX1	ARM855		196	BS741121		N/A		0		EXP13808	850				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282727		CHEX2	ARM855		196	BS741121		N/A		0		EXP13808	442				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282728		CHEX3	ARM855		196	BS741121		N/A		0		EXP13808	3153				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282729		CHEX4	ARM855		196	BS741121		N/A		0		EXP13808	49				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282730	ANA70	ENA78	ARM855		196	BS741121		pg/ml	pg/ml	15	15	EXP13808	39				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282731	ANA3	EOTAXIN	ARM855		196	BS741121		pg/ml	pg/ml	15	15	EXP13808	445				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282732	ANA86	FASL	ARM855		196	BS741121		pg/ml	pg/ml	3	3	EXP13808	72				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282733	ANA88	FGFB	ARM855		196	BS741121		pg/ml	pg/ml	0	0	EXP13808	17				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282734	ANA56	GCSF	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	39				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282735	ANA53	GMCSF	ARM855		196	BS741121		pg/ml	pg/ml	32	32	EXP13808	204				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282736	ANA60	GROA	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	30				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282737	ANA92	HGF	ARM855		196	BS741121		pg/ml	pg/ml	23	23	EXP13808	297				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282738	ANA705	ICAM1	ARM855		196	BS741121		pg/ml	pg/ml	10173	10173	EXP13808	7706				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282739	ANA717	IFNA	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	15				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282740	ANA108	IFNB	ARM855		196	BS741121		pg/ml	pg/ml	0	0	EXP13808	148				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282741	ANA110	IFNG	ARM855		196	BS741121		pg/ml	pg/ml	0	0	EXP13808	33				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282742	ANA118	IL10	ARM855		196	BS741121		pg/ml	pg/ml	1	1	EXP13808	19				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282743	ANA124	IL12P40	ARM855		196	BS741121		pg/ml	pg/ml	10	10	EXP13808	226				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282744	ANA800	IL12P70	ARM855		196	BS741121		pg/ml	pg/ml	6	6	EXP13808	46				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282745	ANA127	IL13	ARM855		196	BS741121		pg/ml	pg/ml	2	2	EXP13808	23				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
282746	ANA130	IL15	ARM855		196	BS741121		pg/ml	pg/ml	0	0	EXP13808	22				ES805438	EXPSAMPLE	SDY202	0	Days	SUB142465	2883
